	variance
JAZF1	0.0034755755
CDCA5	0.0034751706
NEDD4	0.0034749734
RPAP3	0.003473584
C8G	0.0034717282
FAM83G	0.0034713605
EPN3	0.0034706425
TBCC	0.0034691205
ADARB2	0.0034690537
LSS	0.0034671838
LRRN4CL	0.0034670392
VDR	0.003462448
SLC25A46	0.0034607889
PPP6C	0.0034606536
PCGF2	0.0034590992
C8A	0.0034579088
DNASE2B	0.0034576613
CRTC3	0.0034551893
CRLF3	0.0034550505
GYPB	0.0034535816
MTMR10	0.0034462963
ODR4	0.0034445138
CTSO	0.0034436632
LY6G6F	0.003442662
NCAPG2	0.0034419328
CCDC88B	0.0034413175
NOX4	0.0034393275
PRKD1	0.0034385857
MAPKAPK5	0.0034383114
SMURF2	0.0034358439
ZDHHC14	0.003434845
EML2	0.0034335398
RUBCN	0.0034329547
GPR137	0.0034328343
MTA3	0.003432708
DOCK7	0.00343207
PLEKHH2	0.0034312718
MTIF2	0.0034299374
KIAA0586	0.0034292508
RAB22A	0.0034287479
DOCK4	0.0034253076
KCTD10	0.0034246994
NR1H4	0.003424361
FREM2	0.0034212829
CCZ1	0.0034197986
KCNB1	0.0034185243
RNF150	0.003417945
NFASC	0.0034177226
ATMIN	0.0034176973
NFYC	0.0034112094
KIF16B	0.0034106856
DNAH2	0.003410297
TRMT11	0.0034102863
CDK11A	0.0034091899
RTN1	0.003407749
WDR73	0.0034062518
OGFR	0.0034056588
TFPT	0.0034042022
OASL	0.0034035845
VAPB	0.003403227
TSPAN32	0.003403073
TLR8	0.0034021013
HAUS6	0.0034019912
LRRC4	0.0034017623
CAPN7	0.0034008236
LRRC8B	0.0034005088
ADGB	0.0033980522
GPATCH2	0.0033972594
GPAT2	0.0033969553
OTUD5	0.0033953125
NCF1	0.0033942438
KCNT2	0.0033940873
P2RX7	0.0033928237
MDM1	0.003391211
DCTN4	0.0033904426
SRF	0.0033875871
GFM1	0.0033858279
C1orf87	0.0033852747
SLC41A2	0.0033843673
TFEB	0.0033827338
CDKL5	0.003380445
RNF138	0.0033798418
CDKN2AIPNL	0.0033786008
ZNF280D	0.0033746131
SLC12A8	0.0033724715
ATPAF1	0.0033724715
IL4I1	0.0033709172
ZNF394	0.0033640254
AACS	0.0033623427
NLK	0.0033604975
NFX1	0.003359686
SNAPC1	0.0033578663
KIF2C	0.0033570933
TLK2	0.0033568793
POLD3	0.0033558486
HOXA9	0.003352993
ZPR1	0.0033524598
KCNK7	0.0033521983
SMYD3	0.0033519196
EID2	0.003349457
SLC9A2	0.003347359
PCCB	0.0033468786
CCDC43	0.0033451535
MIA	0.0033450576
EXOSC5	0.003343047
GSAP	0.0033427835
ALMS1	0.0033406946
RBM43	0.0033379772
ALG2	0.003336909
TENT4B	0.0033367116
STK25	0.0033365453
MAP2K6	0.0033352377
DIMT1	0.0033338
NUPR2	0.0033326482
TRAF7	0.0033310915
SART1	0.0033303618
SLC35B2	0.0033293874
STX8	0.003326468
REXO4	0.0033257988
NAT10	0.0033232793
ZNF688	0.0033227073
HSCB	0.0033224542
RNF20	0.0033203387
PRELID2	0.0033189163
WDR49	0.0033178392
DOC2B	0.0033156537
GABBR1	0.0033132646
RPP25L	0.003312055
GFER	0.0033110585
ICA1L	0.0033093973
TMPRSS3	0.0033077572
GJB5	0.003306397
DCTN5	0.0033063355
GSKIP	0.0033061714
NIP7	0.0033061032
ANKRD50	0.0033042503
PQLC3	0.0033035579
PGPEP1	0.0033031947
HOXB8	0.0033030203
SURF2	0.0033009576
RNF8	0.0033007758
INPP5B	0.0032999807
DACH1	0.0032993027
TFE3	0.0032974093
HOXB3	0.0032945098
MPV17L	0.0032943648
DMTF1	0.003289495
FBXL15	0.0032886683
ASH2L	0.0032879259
TPRA1	0.0032868532
SIDT2	0.0032857542
PADI2	0.0032839528
UBALD1	0.003283437
AMMECR1	0.0032824166
FAM234A	0.0032811798
ARHGAP17	0.003279901
LFNG	0.0032793337
MAPKAP1	0.0032762326
PWWP2B	0.003275431
OCEL1	0.0032745942
UTP6	0.003274423
POU2F1	0.0032710463
SETDB2	0.0032701956
MARCH3	0.003270074
GP6	0.003268583
RRM2B	0.0032677827
MTMR14	0.0032669345
LRRC71	0.003264673
UTP20	0.003264018
CIB2	0.003261
KIF19	0.0032598495
TXNRD2	0.0032573405
SLC15A4	0.0032561305
EXOSC10	0.0032555577
TPST1	0.0032551878
DDB2	0.0032545298
ANKZF1	0.0032526709
OXLD1	0.0032512208
HTT	0.0032497698
EMC9	0.0032453649
THAP5	0.0032441928
CLPX	0.0032434673
GPAT3	0.0032428466
MAN1C1	0.003242768
RAB26	0.0032420764
BMP1	0.0032419707
ZCCHC10	0.0032408435
DDX11	0.0032389348
GZMH	0.0032363983
ZNF273	0.0032316553
BEST2	0.0032316474
CBFA2T2	0.0032313282
PRKRA	0.0032305776
CLASP2	0.0032303801
SCAI	0.003229328
ADCY5	0.003228334
INPP4A	0.0032269743
KANK3	0.0032266106
SHB	0.0032212234
AVEN	0.003219328
USP13	0.003219232
HOXB4	0.0032184797
ACOT11	0.0032177488
SYBU	0.003217704
VRK3	0.0032160664
ASCC2	0.0032158694
POLD4	0.003214967
COASY	0.0032134526
ENTPD6	0.003213034
NUPL2	0.0032092978
PRRC1	0.0032090503
EFHC2	0.003206911
TLR5	0.0032067902
ZNF92	0.0032055108
FTSJ1	0.0032045732
DPP3	0.003202969
VIPR1	0.003202543
DLAT	0.0032022495
DPP9	0.0032017888
GALC	0.0032000847
SCARB1	0.0031991038
SMAD9	0.0031963333
FGF14	0.0031948523
RAP1GAP	0.0031942178
FUZ	0.00319051
ZBTB32	0.0031898625
SRCIN1	0.003188414
CLK3	0.0031870008
PTGES3L	0.0031869116
NMT2	0.0031866666
CDKN2C	0.0031859744
CLSTN2	0.0031851784
JKAMP	0.0031830284
RABL2A	0.0031824235
GDF10	0.0031799092
AMOT	0.003179541
GPR132	0.003178402
RAD9A	0.003176031
KIRREL1	0.003173988
DNAJC13	0.0031732488
C2orf49	0.003172528
MTMR6	0.003172108
TTC21B	0.0031718963
ANKMY1	0.003171533
SERPINA10	0.0031712658
PDZD2	0.003171013
ABCB1	0.0031708588
VIRMA	0.0031706325
RCC1	0.0031680174
ABCA10	0.003167822
FEM1C	0.0031649603
FAM161A	0.0031647906
MRPS27	0.0031643377
EDN3	0.0031635466
FGD3	0.003162941
ATG2A	0.0031568252
DPP8	0.0031565155
PALM	0.0031552946
ABCC2	0.0031541686
ZFAND2B	0.0031530606
TSPAN31	0.0031526876
KRI1	0.0031503146
UBE4A	0.0031498654
FBXW2	0.0031481879
CPT2	0.003147592
ALPK1	0.0031464067
AGO4	0.00314567
PLEKHM1	0.0031440645
TMEM246	0.0031439466
DAB2IP	0.0031425036
MSANTD3	0.0031420824
ASNSD1	0.0031413534
STK19	0.0031379096
TMEM254	0.0031378649
RAB3GAP1	0.0031374083
GOLPH3L	0.0031368374
CNTFR	0.003135144
ZNF121	0.0031347035
SMG7	0.0031336565
CD19	0.0031331712
MIS18A	0.0031329019
CCDC58	0.003132271
GAPT	0.003132035
SLC35F6	0.0031316525
ENOPH1	0.0031309808
ASB8	0.0031303316
GIMAP8	0.0031287968
NDNF	0.0031282103
GMIP	0.003127463
RPP38	0.0031273495
ZDHHC13	0.0031255994
NBPF1	0.0031232713
G2E3	0.0031219933
TIMELESS	0.0031210857
MTRF1L	0.0031180817
BTAF1	0.0031176978
COQ7	0.0031168866
HEATR1	0.0031160733
HABP2	0.0031153397
CNOT6	0.003114842
G6PC	0.0031132933
WDR76	0.0031124467
S100PBP	0.0031123592
TMEM251	0.0031115748
ING3	0.0031081438
RASGRF2	0.00310545
SLC12A9	0.0031048332
ARHGEF16	0.0031040076
HSD17B7	0.0031035433
SPTLC1	0.0031027156
PAF1	0.0031003496
SYP	0.003098581
NUP54	0.0030933516
KLHL2	0.0030931851
FBXO5	0.003091427
LATS1	0.0030911504
ZNF680	0.003090721
SNX21	0.003089692
CLUH	0.0030891628
MRPL10	0.0030883464
PRKAB2	0.003087765
PITRM1	0.0030860452
POU3F3	0.0030831827
RDH12	0.0030820514
PRCC	0.003081955
ARHGEF9	0.0030785596
CABIN1	0.0030780563
STMN3	0.003077207
PHOSPHO1	0.00307647
GNPTG	0.0030758397
DDX59	0.0030755661
MFN2	0.0030752595
HLA-DOA	0.0030721577
ICE1	0.0030712888
CCDC190	0.003070656
AUH	0.0030695044
PDCL	0.0030692536
CLDN8	0.0030686753
RNF38	0.003067626
FAM210A	0.0030668837
AGAP3	0.0030624892
JADE2	0.003061712
PSMD10	0.0030615274
CBR4	0.0030607071
ASAP3	0.003059715
C21orf62	0.00305769
KIAA1841	0.003056312
RILPL1	0.0030556605
TEX11	0.003053889
FHDC1	0.003052549
SLC7A6	0.003046752
TBC1D22A	0.0030459685
ABCC1	0.0030445447
OSM	0.0030400674
DCTD	0.003039595
ACKR2	0.0030381915
PPME1	0.0030373102
UBE2W	0.0030330077
FAM221A	0.0030316203
ASTN2	0.0030303092
ANKRD26	0.0030301725
R3HCC1	0.0030281888
TBC1D20	0.0030281646
YY1AP1	0.0030280221
PCMTD2	0.0030276123
PBX2	0.0030268356
TAGLN3	0.0030266903
ARRB1	0.0030261104
CRISPLD1	0.003026004
SIRT1	0.003025746
ECT2L	0.003024794
RASL11B	0.0030224507
LIN7C	0.0030205096
AP3M2	0.0030186737
LSG1	0.0030143429
MTSS1L	0.0030134786
FAM180A	0.0030126225
DZIP1L	0.0030103477
GANC	0.0030101102
UHRF1BP1L	0.0030093165
FOXC2	0.003008491
GBA2	0.0030067642
SLC25A10	0.0030064462
FZD1	0.0030064427
INO80	0.0030061158
PASK	0.0030059954
KDM6A	0.003005325
FAP	0.003004627
SNX24	0.0030045684
ZDHHC7	0.0030043577
GNAZ	0.0030026243
NAB1	0.003002403
GCDH	0.0030020538
KIAA1143	0.0030011456
CNTN1	0.0029993376
ROR2	0.002994581
MRPL46	0.0029927667
AGAP1	0.0029857089
UTP3	0.002983207
TTC39A	0.0029824334
TCP11L2	0.0029817047
CYSLTR1	0.0029811873
SDR39U1	0.0029797468
FN3KRP	0.0029790376
TRAPPC2B	0.0029788674
SLC4A11	0.002978062
EXOSC9	0.002977961
RDH16	0.0029774494
FBXO15	0.0029760075
USP4	0.0029739977
REEP4	0.0029739894
KLHL36	0.002973072
TMEM167B	0.0029722645
ZNF622	0.0029709593
PIGF	0.0029694794
MRPL45	0.0029692794
VSTM4	0.0029683502
HAND1	0.002965587
AC013470.2	0.00296555
GPRC5D	0.00296519
UBR3	0.0029645683
CNR1	0.0029644677
GAS8	0.0029629453
ZNF521	0.0029623043
ZBTB7B	0.0029618673
PTGDR	0.0029587548
ANKFY1	0.0029565955
TIMM23	0.0029561368
EP400	0.0029549266
SNAPIN	0.0029544372
FUT11	0.0029528753
EPHA4	0.0029519142
TMUB2	0.002950977
MID1	0.0029468704
DTNA	0.0029450317
MGAM2	0.0029436902
GLT1D1	0.0029436678
COMMD9	0.0029431845
PLEKHG2	0.0029431274
SSH3	0.0029407237
WNT7B	0.0029406166
SLC17A9	0.00293766
CYP4F12	0.0029372645
AKT2	0.0029371744
WDR36	0.0029355965
KCND3	0.0029353525
SEMA3E	0.0029352158
MRFAP1L1	0.0029350854
CLIP4	0.0029347765
BCORL1	0.0029346535
FAM181B	0.0029325616
UTP23	0.0029302868
CABLES1	0.0029285133
RARG	0.002926856
NLRC5	0.002926
TNFSF4	0.0029248386
ATP1A4	0.0029234267
TRPC4AP	0.0029203764
PRR7	0.002917311
MTMR4	0.0029163053
TROAP	0.002916225
FGF10	0.002914235
PLXNA4	0.0029140685
ZNF397	0.0029135149
CASP2	0.002911538
USP32	0.002910616
TRIQK	0.0029100436
CRCP	0.0029068608
ANKRD55	0.002905714
TTPAL	0.0029043201
FAM193A	0.0029038452
LRRN4	0.0029036705
TMEM171	0.0029036212
FAM172A	0.0029030722
BCOR	0.0029030717
TREH	0.0029026507
FAM168B	0.0029014267
KIF27	0.0029007057
ERBB4	0.002900638
LRRC4C	0.002899897
WDR77	0.0028980982
SLC25A16	0.0028980018
PARPBP	0.0028977168
RBL1	0.0028975797
RBFA	0.0028969736
PRAF2	0.002896837
DNAJB12	0.0028962127
CD300A	0.002895801
SLCO4C1	0.002895154
C9orf66	0.0028946511
PPP2R2D	0.002894374
EXTL3	0.0028925585
NAGA	0.0028909738
EXOC4	0.0028901638
KIF18A	0.0028875363
POLR3D	0.0028872457
MEX3A	0.0028869358
XPO4	0.0028860664
SOX8	0.002882801
WHAMM	0.0028820797
PDHX	0.0028818185
MARCH5	0.0028808743
USP46	0.002879636
IRS1	0.0028784566
PELI2	0.002876925
LCA5L	0.0028762575
NMD3	0.0028749874
C2CD2L	0.0028746075
SLC17A5	0.0028739178
RENBP	0.002872431
RCC1L	0.0028704028
TEX26	0.0028702482
ZCCHC9	0.0028698484
RAB3GAP2	0.0028692367
DTNBP1	0.0028665129
CLASP1	0.0028655895
CGREF1	0.0028654067
PWWP2A	0.0028650314
KLHDC4	0.0028650067
PAQR5	0.0028648514
LRCH3	0.00286485
CBLC	0.0028641354
LENG9	0.0028631594
SMUG1	0.0028622195
HNF4G	0.0028621338
PLRG1	0.002861847
RIC8B	0.0028611848
C12orf29	0.0028610006
ASF1A	0.0028588444
ZNF487	0.0028583992
DHRS7B	0.0028559992
SLC30A1	0.0028535244
SHARPIN	0.0028528678
VSIG10L	0.00285255
JMJD8	0.0028518387
RLIM	0.0028518322
CD300LF	0.0028489472
ARHGEF11	0.002848416
C6orf106	0.002845351
RRP1	0.002844824
C19orf25	0.0028442552
TMEM242	0.0028434093
IQCB1	0.002843322
TPCN1	0.0028432955
LNX2	0.002843126
BCL2L13	0.0028429201
CIDEC	0.00284289
SENP5	0.0028418626
SNAI1	0.0028417665
TTLL12	0.0028413963
UBL7	0.002840716
SCRN2	0.002837059
XRRA1	0.0028356414
METTL21A	0.002835621
MON1B	0.0028354642
FAM83F	0.0028348493
C1orf174	0.0028276788
TBK1	0.0028270723
HMBOX1	0.002825346
HEY2	0.0028249542
BCAS4	0.0028242047
ZNF43	0.0028238406
SLC10A3	0.0028235733
CDH26	0.0028225628
PDE1A	0.002821884
FOPNL	0.002821235
CPAMD8	0.0028196746
MFSD4A	0.0028175572
TENT2	0.0028174429
CACNB2	0.0028141334
TFAP2B	0.002813216
ORMDL3	0.0028126433
DENND6A	0.0028124885
FAM20B	0.002811067
HTR3E	0.0028093301
CEP68	0.0028093017
MON2	0.0028088929
ZNF467	0.00280805
SCAPER	0.0028074454
ARRDC4	0.002807421
BATF3	0.0028071187
TEKT4	0.0028053294
CEP192	0.0028047117
SMIM29	0.0028046898
CBX7	0.0028021166
ELAC2	0.0028018237
METTL23	0.0028017794
NUGGC	0.0028011752
CWC22	0.0027988292
C19orf66	0.0027987512
NPAS2	0.0027970278
PTGER2	0.0027968143
BEX5	0.0027965049
BTBD6	0.0027960872
TTBK2	0.0027959035
SH3BP1	0.0027949822
DCP1A	0.0027939687
FOXP4	0.0027919838
FAF1	0.0027903575
NRAS	0.0027899928
RNF103	0.0027896562
SMARCAD1	0.002789084
THRB	0.0027887349
FAM8A1	0.0027885467
MED19	0.0027884592
MEX3D	0.002786616
CCDC189	0.0027856715
STAU2	0.0027838734
BCAR3	0.0027838456
BICD1	0.002781895
UNC45A	0.0027806931
CD28	0.0027803034
SDHAF2	0.0027773762
RAD1	0.0027773748
ATG5	0.0027758337
RNF44	0.0027755867
ALS2CL	0.002775194
ANAPC7	0.0027731003
C15orf40	0.0027708907
COX19	0.00276933
FER	0.002769081
NMNAT3	0.0027690611
APPBP2	0.0027685282
MPHOSPH6	0.0027684874
GTF2H3	0.0027676953
ASF1B	0.0027674565
PPP5C	0.0027662986
FASTK	0.0027646003
EEF2K	0.0027626567
ANKRD36B	0.0027620306
ERLIN1	0.002762018
CLCN5	0.0027607486
MAML3	0.0027606639
KIF20A	0.0027606613
RHOT2	0.0027593055
RPRM	0.0027585656
TMEM100	0.0027582708
KMT2B	0.0027581113
AK1	0.0027579598
VANGL1	0.0027578853
RBM12	0.0027577952
THUMPD2	0.0027571637
ZBTB11	0.0027569756
A4GNT	0.002755664
NUMBL	0.00275517
PYM1	0.0027547965
MFSD14B	0.0027525027
HSD17B13	0.002752491
GGPS1	0.0027524563
HMGA2	0.0027522133
B4GAT1	0.0027516426
LYPD8	0.0027461762
CPSF7	0.0027454281
SP140L	0.0027452977
ADPRHL2	0.002743567
TMPRSS15	0.0027395762
ZNF618	0.0027394835
SOCS4	0.0027380157
MAP4K3	0.0027379573
UBE2Q1	0.0027371945
SHANK2	0.002737013
RNF4	0.0027359617
TRPT1	0.0027347978
USP31	0.0027327172
FAM102B	0.0027326539
DPF2	0.002731444
PTBP2	0.0027288254
SPRYD3	0.0027283637
RPL39L	0.002725595
PCYT1A	0.002725521
CTXND1	0.0027231097
SMTNL2	0.0027225981
TGFBRAP1	0.0027200386
SAMD11	0.0027193227
TK2	0.0027181222
RHOT1	0.0027169453
PLCD3	0.0027169404
SMPD2	0.00271621
N4BP3	0.0027115277
ABCG2	0.0027103326
ATF1	0.0027103012
MICAL3	0.0027084528
PIGM	0.0027073885
RSPO1	0.002706942
AFMID	0.0027062786
CYP4V2	0.0027060271
TUBGCP3	0.002704935
CNOT11	0.0027049282
ING5	0.0027047608
SLC28A3	0.0027028646
SMYD4	0.0027011186
HRCT1	0.0026985714
HNRNPLL	0.0026983293
USP39	0.002697863
PRICKLE2	0.002697377
PTHLH	0.0026968801
POLR3H	0.0026948308
DCLRE1C	0.002694028
UBE3C	0.0026912654
SIK2	0.002689836
IL18RAP	0.0026895863
DCUN1D3	0.0026895727
COL13A1	0.0026865264
STEAP3	0.0026853483
TBC1D17	0.0026841932
OSBPL2	0.0026840223
RIOK1	0.0026838942
NGDN	0.002681463
MB21D2	0.002681382
VTA1	0.0026806716
TRIM26	0.0026792393
OGDHL	0.0026788206
ADCY7	0.0026775452
MED16	0.0026757838
HMGXB3	0.0026739584
CCDC174	0.0026739007
FOXD1	0.002673554
POLQ	0.0026731784
PLEKHG3	0.0026731351
SGTB	0.0026698355
SH3RF2	0.0026681363
PIGX	0.0026672478
ADHFE1	0.0026649723
BMI1	0.002664765
SLC22A18AS	0.0026639996
PDK2	0.0026638128
GIMAP2	0.0026628885
MGRN1	0.002662577
AC118549.1	0.00265947
SNAPC5	0.0026589083
ZC3H7B	0.0026589076
EXOSC1	0.0026560703
IL15	0.0026559797
IMPA1	0.0026556787
IDE	0.0026556165
COQ2	0.0026551469
ST6GAL2	0.0026549252
STRN4	0.0026538246
BMP4	0.0026530826
PSMG4	0.002650316
ABCB5	0.0026493617
SPESP1	0.0026469475
EPHX3	0.002646165
DNAJC22	0.0026448746
APH1B	0.0026433337
TSHZ1	0.0026431375
CEP295	0.0026419794
COLEC11	0.0026386199
ZNF587	0.0026381828
ZADH2	0.0026354152
C3orf70	0.002634118
EHMT2	0.0026309276
POGK	0.0026304245
TBRG4	0.0026302407
POM121	0.002629516
NSDHL	0.0026290913
CLRN3	0.0026288386
RMDN3	0.0026250542
WDHD1	0.0026227296
MEGF6	0.0026201182
KAT8	0.0026199888
KLHDC9	0.0026198872
INTU	0.0026195494
TRIM69	0.0026189482
HGS	0.0026182232
FAM216A	0.0026176118
TPRG1	0.0026173722
KIF1BP	0.0026132618
TMEM115	0.0026128732
ABCB11	0.0026125074
SENP7	0.0026120977
P3H4	0.0026089859
AGA	0.0026079013
PGAP1	0.0026070657
SLC35C2	0.0026063977
PIK3R5	0.0026062534
SLC33A1	0.0026059693
CLCNKA	0.0026032282
ATF2	0.0026031772
RAB11FIP4	0.0026015504
ALDH16A1	0.0026015004
WASHC2C	0.0025995842
FBXW9	0.0025995465
MCU	0.0025974775
SMPD1	0.0025948617
ADGRV1	0.002591274
COQ5	0.0025897657
CUBN	0.0025895324
DSN1	0.002589436
KLHL20	0.002589424
SLC25A45	0.0025868062
CPNE2	0.0025854846
RGS9	0.002585058
FAM199X	0.0025846555
C17orf75	0.0025817638
IFT80	0.0025809251
TRIM36	0.0025805389
DPY19L3	0.002579254
ESCO1	0.0025766655
ESPN	0.0025758706
TSPYL4	0.0025749772
RETREG3	0.0025744247
DTX4	0.0025719162
AFAP1L1	0.0025716342
CEP57L1	0.0025679441
FPR3	0.0025676584
SOX21	0.0025659327
LY6H	0.002565443
ADH6	0.0025647401
ZNF626	0.0025645825
MTMR11	0.002564046
LEP	0.0025634568
ODF2	0.0025620412
FKBP7	0.002561148
HDDC3	0.0025609909
DHRS12	0.002560893
GNAL	0.002559638
TTF1	0.002559504
ABRAXAS1	0.0025586972
VPS4A	0.0025585212
ALDH1L2	0.0025559713
RPS6KC1	0.0025551992
MARCH9	0.0025546665
NNAT	0.0025542607
TTC26	0.0025538506
PPAT	0.0025515596
TRUB2	0.002550094
RAB12	0.002549175
C8orf82	0.0025490168
AHDC1	0.002548808
MAP3K4	0.0025483887
TMEM39A	0.0025477908
YBEY	0.0025475067
CLCC1	0.0025473365
ZNF711	0.0025451053
HTR1F	0.0025425463
GRTP1	0.0025420634
MGME1	0.0025405707
POMC	0.002540443
ROBO3	0.0025401774
PRDM16	0.002539818
SMIM32	0.002539163
ARHGDIG	0.0025389753
TTC27	0.0025378647
KEAP1	0.002537227
GJC3	0.0025362668
TEK	0.0025354847
RTKN	0.002534964
GSK3A	0.0025347583
ZNF195	0.0025346423
ITGA9	0.0025324994
MVK	0.0025322447
SHE	0.0025319508
IQCE	0.0025314519
HINT3	0.002528463
CINP	0.002527946
AKAP2	0.0025259184
THUMPD3	0.0025243545
FARSB	0.0025240479
COPS7A	0.0025240444
ADAMTS6	0.0025228192
C1orf210	0.0025219359
TMEM237	0.0025199617
EIF2B5	0.002519579
WNK3	0.002519356
LNX1	0.0025167195
PODXL2	0.0025163738
SMG6	0.0025163698
CDK5RAP3	0.0025162427
PITPNM1	0.0025158515
USP38	0.0025157365
MADD	0.0025155917
FRAS1	0.0025155214
PLEKHN1	0.0025114748
NSMAF	0.0025109837
HIST2H4B	0.0025106994
TIMM10B	0.0025100824
ZNF581	0.0025094792
HOXD8	0.0025080196
MTUS2	0.0025073239
COL4A5	0.0025047418
TTL	0.0025038088
PIK3C3	0.0025027187
PIGS	0.0025007622
RANBP9	0.0025005713
HERC5	0.002500222
NRROS	0.0024999927
SMPDL3B	0.0024992754
TAB3	0.0024981545
MSC	0.0024975904
FANCD2	0.0024963052
DPAGT1	0.0024961785
PNPO	0.0024933997
BTBD1	0.0024924574
CATIP	0.0024909202
KIN	0.002490913
TMEM255B	0.0024907999
FCRLA	0.0024902609
WDR70	0.0024900874
TMEM120B	0.0024898855
HLX	0.0024883081
DUSP26	0.0024861787
MRPS30	0.002484868
CEP95	0.0024835735
PHF23	0.0024833975
UBE2V1	0.0024823116
RPP30	0.002479786
ASXL2	0.002479553
PLXNA1	0.0024788268
TRH	0.0024783586
CCDC8	0.0024780717
POLE2	0.0024771816
MAGI2	0.0024757914
CAAP1	0.00247523
C1orf158	0.002474684
MCRS1	0.0024736866
CACNA1C	0.002473061
ACYP2	0.0024719324
RNF14	0.0024711066
CNKSR1	0.0024707464
ERAL1	0.002470635
ZZEF1	0.0024679434
SNED1	0.0024673343
POM121C	0.0024670847
TTC7B	0.0024667436
NADK2	0.0024664816
MEX3C	0.0024643622
RNF128	0.002463391
PIBF1	0.0024633852
HSD17B8	0.002462912
CLECL1	0.002462093
ZNF444	0.002460266
TAF13	0.0024596509
LCORL	0.0024576157
SUSD1	0.0024573517
PTGFR	0.0024568948
SNAPC3	0.002456084
KIAA1549	0.002455715
FGD6	0.002454848
LILRB5	0.0024539244
FAM171B	0.0024525234
GTSF1	0.0024502925
TNFRSF10C	0.0024497106
BTBD2	0.0024492976
CDIP1	0.0024489826
MED6	0.0024487446
ZCCHC8	0.0024483074
PLEKHH1	0.0024472654
LRP12	0.0024439478
EIF4E3	0.0024429322
PPP2R2B	0.00244274
TMEM163	0.0024416193
ZNF830	0.0024398565
FASTKD1	0.002439812
IL17RC	0.002439699
SLC6A2	0.0024389103
KCNK5	0.0024388311
POPDC3	0.002436887
HERPUD2	0.0024362586
CCR2	0.0024358642
SRD5A2	0.0024354486
ANKRD49	0.0024346968
RP9	0.002433992
DHX16	0.0024291275
PLEKHG1	0.002428883
B4GALT7	0.0024284956
HECTD4	0.002428199
POLDIP3	0.0024279712
RILP	0.0024261165
ORC2	0.0024259472
LHPP	0.002425778
F8A1	0.0024251651
PLBD2	0.0024248015
ROPN1B	0.0024237202
ATAD3A	0.0024222727
PRIM2	0.0024218117
S1PR5	0.0024213414
HJURP	0.002420771
TCTN3	0.0024197032
DNAJC27	0.0024181926
IL22RA2	0.0024179027
ARHGAP22	0.002417228
CCBE1	0.0024168256
E2F1	0.002416092
RRP9	0.002415887
TXLNG	0.0024157192
CST1	0.0024153623
MICU3	0.0024152638
USF3	0.0024138577
CCNA1	0.0024137984
PTK7	0.0024130037
NEK2	0.0024125671
TMEM65	0.0024118794
PNPLA4	0.002411423
TAF1B	0.0024107585
UVSSA	0.002410393
NIPAL2	0.0024102144
ZMYM5	0.0024089725
SIAE	0.002408485
TOR1A	0.0024079576
VPS13B	0.0024078877
CHMP1A	0.0024074167
SYNC	0.0024069732
AEN	0.0024068123
RAE1	0.0024062702
RBM12B	0.0024059766
BBS4	0.0024057163
SGPP1	0.0024052574
ERCC6L2	0.0024041722
AGO1	0.002403607
TRMT13	0.002402354
MLST8	0.0024015475
RNF6	0.0024012872
IPMK	0.0024009235
ARHGAP44	0.002397602
TBC1D9B	0.0023968343
RUNDC1	0.0023950788
PPIL1	0.0023949172
TAPBPL	0.0023948713
DGKE	0.0023930087
GPALPP1	0.00239277
ARSG	0.0023925062
CARNS1	0.0023919921
NUDT15	0.0023913386
ZNF493	0.0023892042
MED17	0.002388791
NKIRAS2	0.0023883658
KLHL9	0.0023882436
TMEM52	0.0023878454
IFIT1B	0.0023874238
CYP26A1	0.0023872848
ALDH3B2	0.0023871136
FBXO8	0.0023855376
ZNF708	0.0023835208
FBXO3	0.0023824198
NEIL1	0.0023819199
DHX33	0.0023812393
MAP7D2	0.002379723
PPM1B	0.0023789555
ZDHHC24	0.0023773606
SGTA	0.002373896
UBA7	0.0023731082
GIGYF1	0.0023722672
MBD6	0.0023707151
MRPL49	0.0023688136
MAP3K14	0.0023623202
TEAD4	0.0023604212
TAF6	0.002360237
NLRP1	0.0023601183
BMP3	0.0023598925
TMEM68	0.0023593444
PHF12	0.0023591071
MCM3AP	0.0023585097
MRS2	0.0023577926
PIP5K1A	0.002357536
SNUPN	0.0023564114
KNTC1	0.002355548
LDLRAD3	0.002354575
GPAT4	0.002353974
HELB	0.0023534107
TBC1D14	0.0023533707
STX1A	0.002353312
MCEE	0.0023529467
MLKL	0.0023527858
KCNE1	0.0023504146
PTPRS	0.0023503392
TRRAP	0.0023493564
C18orf32	0.0023490645
GPR89A	0.0023480614
FTSJ3	0.002347086
TMEM203	0.0023468777
DGCR6	0.0023461333
PIGK	0.0023448826
METTL17	0.0023448297
MIF4GD	0.0023448074
ESRP2	0.0023445368
LRIF1	0.0023444444
SLC16A5	0.0023442728
ZMAT1	0.002343829
C8orf88	0.002343285
CEP164	0.0023429818
RCL1	0.0023428507
RNF219	0.002341537
SLC25A33	0.0023403775
TRMT9B	0.002340313
USP25	0.0023385617
DDX55	0.002338279
CEACAM4	0.00233819
CRYZL1	0.0023372257
AKAP8	0.0023366173
LPAR2	0.0023349535
EIF2B3	0.0023336431
C11orf68	0.002332929
KLHDC10	0.0023311449
TEX2	0.0023306701
HCCS	0.0023303395
DELE1	0.0023290885
GBP5	0.0023266973
GPANK1	0.0023257758
PTRH2	0.0023239525
GSTM1	0.0023222452
PLEKHF1	0.0023222242
