	variance
CNN3	0.2593247
ACKR3	0.2586563
CLTB	0.2584365
FGFR1	0.25792852
CTRL	0.25609392
PIFO	0.25565222
MRC1	0.25497797
MATK	0.25454175
SLC38A2	0.2532433
PF4V1	0.25289136
MFSD12	0.2524386
NDUFA1	0.25222746
RHOG	0.2516329
GLRX5	0.2514159
CSF3	0.25128642
HNRNPDL	0.2512413
DHCR24	0.24991523
MMP10	0.24988353
CMTM2	0.24983662
DDX3X	0.24968445
GRAP2	0.24963367
MUC4	0.24927627
PDIA2	0.24916632
CAPZB	0.24878563
ANKRD12	0.24871482
ATP5PO	0.24846442
GJB2	0.24832565
SDC4	0.24774465
CNBP	0.24723728
RHOC	0.24650942
PRDM1	0.24631895
ARF1	0.24617432
MAX	0.24595244
C11orf88	0.24453475
CCL18	0.24440742
TSTD1	0.24360238
PPP1CB	0.24350111
AKR1C2	0.24343304
CPM	0.24323338
MAP1LC3B	0.2428682
FKBP1A	0.24259277
EDF1	0.24238351
FOLH1	0.2422847
CD46	0.24203356
VMO1	0.24143378
WDR1	0.2406393
VSIG4	0.23992442
C1orf194	0.23956047
EIF5A	0.23927365
PTP4A2	0.23883885
PPA1	0.238525
ZFHX3	0.23850954
RAB27B	0.23786706
LDLR	0.23744279
COX7A1	0.23693822
TNS1	0.23641293
MAFF	0.23638657
SATB1	0.23637824
CNST	0.23586912
LYN	0.23545392
TINAGL1	0.23514551
VASP	0.23504694
DMKN	0.23475088
PGD	0.23450762
ODF3B	0.23327796
PYGL	0.2327535
GABARAPL2	0.2324823
LTB	0.23241062
HSBP1	0.23239452
NAA38	0.23207125
CANX	0.23176923
CLIC4	0.23147266
IGFBP3	0.2312512
KLK11	0.2308999
EPS8	0.23086417
CTSW	0.22967559
CRIP2	0.22961949
ADCYAP1	0.22907175
FBP1	0.22887103
KNG1	0.2287973
MFAP4	0.2283799
PGAM1	0.22830734
ELN	0.22809133
IDO1	0.22767588
ERRFI1	0.22746283
LAMC1	0.22697371
CYB5R3	0.22677258
SFRP1	0.22529843
CLDN1	0.22525416
HPD	0.22507969
CENPF	0.22431765
MAFB	0.22370572
HEBP2	0.22332346
TMEM176A	0.22317988
SYNE1	0.22232486
SLC9A3R2	0.22185838
LAMTOR5	0.22149318
ALCAM	0.22143392
SSR2	0.22137713
SDF2L1	0.22100157
LMO4	0.22074941
NFIC	0.22074422
CYBB	0.22047846
LTC4S	0.2203405
IFI16	0.22030605
CSRP2	0.22023837
SMC4	0.22021665
FOXP1	0.21994552
PROK2	0.21970482
ALOX5	0.2189098
ANGPTL7	0.21867143
FERMT2	0.21860316
RBX1	0.21839824
SLC44A4	0.21835677
MPC2	0.21728012
BCL6	0.21694753
PPP2R5C	0.21605042
BST2	0.21556474
HNRNPC	0.21551983
TBCA	0.21533123
FAM183A	0.21481766
DEK	0.21476813
WSB1	0.2147098
LRRIQ1	0.2145448
C4orf48	0.21454002
NOTCH3	0.21437256
FCGR3A	0.21389158
KLRB1	0.21316056
SELENBP1	0.21311966
LTBP1	0.21262234
RTN3	0.21185572
MIDN	0.21138456
RBP2	0.21120031
BNIP3	0.21114407
LTBP2	0.21096985
PDLIM3	0.21092014
RSRP1	0.21088545
SMTN	0.21047236
ADH1C	0.209761
GSTM3	0.2094379
PRRC2C	0.20838276
HMGA1	0.20822956
RRAD	0.20812052
VAPA	0.20802169
SAMHD1	0.20786913
PARVB	0.20769416
CCSER1	0.20754933
HEPACAM2	0.2072689
CRIP1	0.20661438
SNX3	0.20652086
ATP6V1A	0.20621353
MAT1A	0.20591636
ARRB2	0.20557852
SCP2	0.20527479
SPCS1	0.20512728
MGLL	0.2044036
ATP5PD	0.20439182
VDAC1	0.20427817
ATP6V1G3	0.20423898
SLC39A8	0.20421842
RABAC1	0.20412993
TRIM58	0.20382687
PLAC8	0.20366755
LMO7	0.2034719
GLRX	0.20315883
LMAN1	0.20255141
NEDD4L	0.20251447
NTS	0.20246671
SPRR2D	0.20246445
CAMK2N1	0.20217693
CDK6	0.20177329
IFT57	0.20149133
SH3BGRL	0.20129167
WIPF1	0.20114014
FGFR2	0.20089167
LHFPL6	0.20077366
ETFB	0.20019561
PPL	0.19970123
SDC1	0.1994023
FAM3D	0.19918908
BSG	0.19880848
ITGA8	0.1987523
C9	0.19865514
TMC5	0.19850598
ANPEP	0.19806646
PTPN18	0.1975552
CAV2	0.19727774
BPIFB2	0.1968658
DEFA4	0.19603957
UBE2D3	0.19595273
N4BP2L2	0.19593555
DCLK1	0.19550395
RHOBTB3	0.19528857
NDUFB7	0.19527377
ICAM1	0.19522743
CDA	0.1946858
DAD1	0.19305167
TNFSF10	0.19284368
EIF4A2	0.19154964
HIST1H1D	0.1908025
METRNL	0.19074632
BHLHE40	0.1906384
APCS	0.1906053
PIK3IP1	0.19033805
PROCR	0.18992807
PDLIM4	0.18966217
SPATS2L	0.18965498
HDLBP	0.18944281
SOX9	0.18941818
FKBP8	0.1893584
ALDH1A3	0.18929423
SPCS3	0.18906064
MEGF9	0.1874457
ZKSCAN1	0.18732633
NCOA4	0.18698153
ALDH2	0.18684858
SRSF3	0.1866992
RASSF6	0.18661475
ANXA3	0.18655497
GOLGA4	0.18654367
CTSK	0.18640248
HES6	0.18618608
LEPROTL1	0.18573464
PODN	0.18496351
MUC21	0.18479961
ST13	0.18470746
GRP	0.18441996
IRS2	0.18430667
SKAP2	0.18427545
SYTL3	0.18401796
HCK	0.18390664
FAM162A	0.1838751
CALB2	0.18355536
SLC45A3	0.18347897
RASGRP2	0.18332335
PTPRE	0.18328366
NR3C1	0.18320933
C10orf99	0.18290439
ACSM2B	0.18273689
TMPRSS11B	0.18231145
EMC10	0.18213306
SLC40A1	0.18205838
GCC2	0.18178245
SEC62	0.18145137
TGM2	0.18129185
AASS	0.18128109
PRDX4	0.18125322
RPN2	0.1812258
CYP3A4	0.18086708
AES	0.18007834
NRARP	0.17991106
ACTR3	0.17983793
CLEC1B	0.17949799
DERL3	0.17873555
AGXT	0.17812549
FGFBP2	0.17802957
HNRNPH1	0.177945
HNRNPK	0.17786494
PIM3	0.17780206
KRT23	0.17777051
SCARA5	0.17744334
MARCO	0.17728652
RPL22L1	0.17686962
ACKR1	0.17674658
CDC42EP5	0.1766939
BMX	0.17632881
MAF	0.1761229
ELK4	0.17563905
MYADM	0.1756125
SNRPD2	0.17544469
OCIAD2	0.17505014
NDUFC2	0.17449887
POMP	0.17407145
KIAA1324	0.17307931
PRPS2	0.17306995
DAPL1	0.17291932
KMT2C	0.17254357
COL12A1	0.17191999
CTNNA1	0.17191868
PSME2	0.1719038
CCR9	0.17183125
IL1R1	0.17173925
ZBTB20	0.17156701
C9orf116	0.17150041
ATP1B3	0.17143859
UFC1	0.17120372
ASS1	0.17111698
AZU1	0.17042485
TGFBR3	0.17004883
PDIA4	0.16999717
IL13RA1	0.1697325
SELE	0.16922121
RNF130	0.16901591
BHMT2	0.16891104
MXRA7	0.16856264
PNN	0.16793625
DDX24	0.16789943
SLC26A2	0.16773282
HSPG2	0.16741818
AGER	0.16691068
GABARAP	0.1666165
CRYBA2	0.16651295
PSMB1	0.16586496
CAPZA2	0.1656994
LAMB1	0.16569865
FAM3B	0.16560233
FMOD	0.16511898
HMGCS1	0.16497594
EMX2	0.1646817
SLC39A6	0.16459687
ERP29	0.1644665
PPP1R12A	0.16445358
SNAP23	0.16445196
KRT78	0.16400343
KCTD12	0.1637196
COL18A1	0.1637111
CAVIN3	0.16358557
CYBRD1	0.1634411
CHI3L1	0.16245425
MKI67	0.16240641
ROMO1	0.16233687
SEC14L1	0.16227779
PTPN12	0.16225985
ENO3	0.16184114
TSPAN33	0.16160005
PSME1	0.161123
R3HDM4	0.16084874
IGSF6	0.16063721
ISCU	0.16053799
NCK2	0.16053225
APOLD1	0.16011524
UAP1	0.16001394
EPC1	0.15999152
TSPAN3	0.15997949
NCF4	0.15990636
PRRX1	0.15988132
DYNLRB1	0.1598041
SCD	0.1595416
GAS6	0.1594496
FST	0.15939035
IQGAP2	0.15907466
TMEM176B	0.15905145
DPYSL2	0.15884608
GNG5	0.1585692
PDLIM5	0.15853405
NDUFC1	0.15847465
NDUFB10	0.15819408
FYN	0.15796827
ADGRF5	0.15787794
TMEM238	0.15756403
ARMH1	0.15730163
NPDC1	0.15709646
HES4	0.15704831
SLC30A8	0.15648344
KRT20	0.15647681
USP15	0.15620907
ATP2A3	0.15618587
ALDOA	0.15564887
ARRDC2	0.1555903
TWIST2	0.15552184
PEBP4	0.15532713
RIOK3	0.15522423
GPR65	0.15489672
ANO6	0.15482022
RARRES3	0.15463188
ABI3BP	0.15434352
EPHX1	0.15426223
EBI3	0.15424523
NFIA	0.15418458
MEF2C	0.15416677
CAPSL	0.15377067
MACF1	0.15342219
EDN1	0.15339749
EIF3A	0.15316038
PLPP2	0.15309039
FBLN5	0.15306449
VDAC2	0.1530556
LYL1	0.15300235
HNRNPAB	0.15287465
ODC1	0.15286353
CALML5	0.15276133
RSU1	0.15275659
FLT1	0.15238073
VEGFA	0.15212564
AK4	0.15210478
PRELID1	0.15204078
ATF4	0.15191989
SRPX	0.15178342
CD247	0.15176918
LIFR	0.15172692
CD2	0.15153399
RAB7A	0.15107548
EIF4G2	0.15080792
TXNDC17	0.15056713
DUSP6	0.15053731
DAZAP2	0.15052132
EVL	0.15050052
PEG10	0.15021311
CMTM6	0.1497925
MAOA	0.14976221
METTL7A	0.14961559
RNH1	0.1495909
PDCD4	0.14945981
LEPROT	0.14936435
RBPMS	0.1491687
CMBL	0.14905821
CD226	0.14886616
IVNS1ABP	0.14883585
IFI27L2	0.14866635
ACP5	0.14819545
CLEC4E	0.14763635
UBE2J1	0.14738204
RP1	0.1473332
KDM6B	0.14733317
LIMD2	0.1473054
PPP1R14B	0.1472432
DKK3	0.14714776
SLAMF1	0.1471414
BAG3	0.1469742
TMEM50A	0.14671993
SPOCK1	0.1466629
PDGFRA	0.14665967
DUSP5	0.14628859
HNRNPA3	0.14611071
ROCK1	0.14559023
UGP2	0.14531434
PAWR	0.14517121
ADI1	0.14484805
CD164	0.14471704
CYP1B1	0.14465769
TECR	0.14455187
CCDC88A	0.14406073
CCL4L2	0.14405125
SLC9A3R1	0.14397088
PLP2	0.1433967
BTNL9	0.14315684
RAP2B	0.1426805
SMPX	0.14264405
GMPR	0.14245555
RGS16	0.14213762
SCG3	0.14185981
COPE	0.14168143
FASN	0.14162572
ENG	0.14150637
IFI6	0.14140537
TPST2	0.14104049
LAPTM4B	0.14095367
ABCC3	0.14093393
C5orf49	0.14091231
IER5	0.14084363
SFPQ	0.14074755
AR	0.14069803
BICC1	0.14033781
CKLF	0.14031468
NUDC	0.14030124
EIF1B	0.14002983
PLTP	0.13974874
PIP4K2A	0.13968508
TNFSF13B	0.1396368
SLA	0.1394288
ICAM3	0.13915944
MAL2	0.13910513
GPM6B	0.13891731
BCAM	0.13856742
SRSF2	0.13828993
AP2S1	0.13826329
HMOX1	0.13814272
GJA4	0.13806473
IK	0.13777299
LPO	0.13765815
RAB11A	0.13765681
MCEMP1	0.13753457
GAS1	0.13752425
SMIM14	0.13737312
TRAPPC1	0.13731368
CARHSP1	0.13720399
PRKAR1A	0.13697262
C2orf40	0.13696072
SORBS1	0.13687016
LAMP2	0.13645768
IFRD1	0.13636425
ABHD5	0.13620865
PTGES3	0.13616394
ATP6AP2	0.13598968
YWHAQ	0.1359643
SRI	0.13578296
YPEL5	0.13576889
SCG2	0.13566002
TMEM14C	0.13516219
STC1	0.1350451
SPTSSA	0.13492826
RAB25	0.13483177
NEBL	0.13455632
MUC5AC	0.13437508
WTAP	0.13427126
GALNT15	0.13419972
TMEM123	0.13404502
NDUFA11	0.13392256
LILRB3	0.13391553
NDUFB4	0.13373555
LGALSL	0.1332558
GIMAP7	0.13323909
UQCRFS1	0.1329067
HMGB3	0.13278216
ANAPC16	0.13276555
SPON2	0.13274787
SEPT6	0.13264492
STAT3	0.13254909
CDKN1C	0.13239577
KLK4	0.132357
TMED10	0.1322401
MEIS2	0.13217859
SF1	0.13213247
EIF3F	0.13210833
GADD45G	0.13209128
NQO1	0.1320236
IER5L	0.13165024
NOP10	0.13142404
MMP25	0.1311699
SYAP1	0.13096936
OSBPL8	0.13093056
ANXA11	0.13081552
DEPP1	0.13081288
ADGRE5	0.13074331
FAM24B	0.1306776
MRPL41	0.1306034
SLC18A2	0.13025127
CALU	0.13005003
TBX3	0.13002443
ERH	0.13002412
IL17RA	0.12990612
NR4A3	0.12982897
CLTA	0.12967741
EIF4B	0.12958068
PYCARD	0.12954956
ITGB3	0.12914933
CRYL1	0.1290826
STK17A	0.12891579
TUBB2A	0.12881488
SAP18	0.1287725
FGR	0.1287099
GLTP	0.12848441
ISG15	0.12820333
HNRNPA0	0.12815194
KDELR2	0.12812723
CLEC2B	0.12810141
XRCC5	0.12809794
ABCA8	0.12750229
PRRX2	0.12732498
SNU13	0.12719105
SRM	0.12711638
ESAM	0.1270957
PCOLCE	0.1267056
TMPRSS2	0.12643142
CLCNKB	0.12636772
FDPS	0.12631758
LIMCH1	0.12625092
NDUFB11	0.12614177
MSMO1	0.12606467
CR1	0.12588783
SVIL	0.12573858
RHOH	0.12549034
TDO2	0.12544508
LGALS3BP	0.12543958
HAMP	0.12508367
SH3GLB1	0.12500162
SELENOS	0.12464877
TAF1D	0.12447192
NABP1	0.124382615
ASPH	0.124334075
EIF3G	0.124265336
DUT	0.12419036
CEACAM5	0.12397176
NFIL3	0.123931386
MZT2B	0.12387176
PHLDA1	0.12346683
EIF3H	0.12337028
BBOX1	0.12307878
COX17	0.12305792
PLG	0.122964405
LPCAT1	0.12294831
SLIRP	0.12281731
TESC	0.12276581
FMNL1	0.122663386
ITGA6	0.12248747
KMT2E	0.12213623
MUC12	0.121991545
NDUFA6	0.121893175
FNBP1	0.12185182
MANF	0.121579885
PGM2L1	0.12155375
ABLIM1	0.12135323
AFDN	0.121195465
RRAS	0.12115043
PA2G4	0.12097667
ZBTB16	0.120552205
COL14A1	0.12027212
EIF5	0.12009263
ASGR1	0.119969755
GLS	0.11993255
EGFL7	0.11987792
ZMYND10	0.1198694
GRB2	0.11977339
PLA2G16	0.119444445
PTEN	0.11933461
TFPI2	0.11928426
GNB2	0.119270526
UBE2B	0.119153194
PRKCB	0.11895092
UBXN1	0.11895088
NDUFA13	0.11880832
BACE2	0.11880282
HSPB6	0.11861284
TM9SF3	0.11843077
UTRN	0.118371844
SERTAD1	0.1183152
ASRGL1	0.118235715
FAM49B	0.11812189
GLIPR1	0.11773641
EFHC1	0.11739109
PAH	0.117199376
CDH1	0.11719123
PRXL2A	0.11716088
ITGA4	0.11715569
ITPKC	0.11712575
C1QBP	0.11707143
FGF7	0.11699053
ABTB1	0.11687182
NINJ1	0.11665588
ARHGAP29	0.11623155
SEC11A	0.1162038
TSPYL2	0.11611061
SPAG9	0.11578687
SCNN1A	0.11574353
BHMT	0.11565361
ADGRL4	0.11518386
SLC20A1	0.115165725
AVIL	0.115001455
LRP10	0.11466354
NDUFAB1	0.114530265
GSTA2	0.114384994
SNTN	0.11430753
JPT1	0.11425316
APRT	0.11407388
PRNP	0.114051454
FLOT2	0.11402476
CREBRF	0.11392632
ARG1	0.11384546
RBP7	0.11348041
ATOX1	0.113435104
SLC39A14	0.11341388
PTTG1IP	0.113181286
AURKAIP1	0.1131697
NEDD9	0.1130939
TRAM1	0.112614065
INSIG1	0.11255313
RBM47	0.112342685
HLA-F	0.11228103
RBP1	0.112029426
ARPC4	0.111888945
ITGA1	0.11178938
TOMM20	0.111737385
CTNNBIP1	0.11170429
SPINK2	0.11166787
CD248	0.11156168
PRMT1	0.11147745
CAT	0.111328855
HAS1	0.11129873
SOX18	0.11129469
LIMA1	0.111240245
PHC2	0.11116264
CCDC146	0.11102286
GPR157	0.11096081
DNAJB6	0.11090005
SP100	0.11069086
REG4	0.11064312
CYP4F3	0.11044372
PLS3	0.11035622
CFB	0.110258505
MCUB	0.11022526
NDUFB9	0.11020162
HIP1R	0.11017242
TMEM243	0.11004876
NKX2-1	0.11002222
FBN2	0.10992648
MYO1B	0.10987448
PDLIM7	0.10980455
CDH2	0.109456494
NDUFS8	0.10938007
MAGED2	0.10932886
CCDC14	0.10932465
FOSL2	0.10930786
NKX2-5	0.109274715
TRIR	0.10924215
USP53	0.10914349
VAT1	0.109094374
HIF1A	0.10901837
TMPRSS11E	0.10876574
TREM1	0.108762674
EIF3L	0.10867534
SPN	0.1085509
CD47	0.108481504
OGFRL1	0.108440146
TIMM8B	0.10837539
HILPDA	0.10834275
PPP1R12B	0.10832278
UBE2D2	0.10828901
MLEC	0.10790048
ODF2L	0.10772299
RBMS1	0.10751199
SVIP	0.107313246
GRHPR	0.10724264
SEPT2	0.10715506
TGFB1I1	0.10705369
CDV3	0.10701532
WWTR1	0.106735185
MRPL14	0.1064437
MMRN1	0.10632368
TPD52	0.10630874
PDPN	0.10630611
APBB1IP	0.10614256
PEPD	0.105895594
TMEM154	0.1058549
COL8A1	0.10572588
NKTR	0.105692744
MXI1	0.10569104
PLBD1	0.10555491
TLR2	0.105527796
MYH10	0.10491855
UCP2	0.10489966
SNRPB	0.104831934
OLFML3	0.10434809
LAMTOR4	0.1040011
CMC1	0.10398086
CCDC85B	0.10380895
MRPL33	0.103724055
RCSD1	0.10360322
CPD	0.1033387
TLK1	0.103313126
BZW1	0.103267245
BAZ1A	0.1031247
SMOC2	0.10308684
ACAP1	0.103001975
LBH	0.10296303
CSDE1	0.10295593
RBM8A	0.10258129
TNRC6B	0.10248547
SCGN	0.102354094
PABPC4	0.10192284
IDH2	0.10188351
MBP	0.10188331
DCDC2	0.10184123
HIGD2A	0.10178616
CREB5	0.10154731
PREX1	0.10153444
SCARB2	0.101405576
CYSRT1	0.10139433
RHEB	0.1012243
SEM1	0.10095833
WBP2	0.10095089
ACAT1	0.10088931
CAMTA1	0.10088443
RAB31	0.10087032
C5	0.10080936
SC5D	0.10063157
PHB2	0.10062809
FIS1	0.10046289
TCEAL9	0.100374736
EMB	0.10033953
BANK1	0.100330755
ADAMTS9	0.10031797
ATRX	0.10018067
CLNK	0.100158244
FAM92B	0.10012221
MGAM	0.1001105
MAT2A	0.09986329
TOP2A	0.099820316
ROCK2	0.09971387
CRIM1	0.09967895
MME	0.09961729
ATM	0.09956459
LTBP4	0.099452786
SMIM3	0.099450886
PPP1R1B	0.09943231
WASF2	0.09941187
GPC3	0.09937486
SNRPG	0.099351145
TNFRSF17	0.099341266
MRFAP1	0.09932589
PTPN6	0.0993256
DUSP23	0.099167585
PPP3CA	0.099095896
PRR13	0.09907581
PLXNC1	0.09879571
CAPN2	0.09865441
TNFRSF1B	0.09853146
SERPINB4	0.09840702
NDUFAF3	0.09814622
RIDA	0.098120764
GUCA2A	0.09811562
GAS2L1	0.09810607
CAPN1	0.09808334
BCL11B	0.09803668
SDR16C5	0.09802161
SELENOH	0.09783391
SLC8A1	0.09778372
IL18	0.09773068
MOB1A	0.09762476
HBEGF	0.09753882
ATP5PB	0.09739912
ANKRD28	0.09720449
STARD10	0.09705938
ALKAL2	0.0970468
NDUFB8	0.09697075
FLNC	0.09688117
PRDX3	0.096837245
DIAPH2	0.09658898
PLD3	0.09657708
SYNGR2	0.096544735
EIF5B	0.096540876
PLXDC2	0.096518874
ZC3HAV1	0.09640531
CYP2C9	0.096347615
SLC38A1	0.096158385
DNAH5	0.096133806
PFDN2	0.09581071
BRK1	0.09575816
SRSF11	0.09542395
FARP1	0.095351845
KDELR1	0.095163964
ARF4	0.09513445
PCSK2	0.09503129
PSMB6	0.09489011
CAMK4	0.09486887
PROX1	0.09485793
CDC42SE1	0.09477873
UBXN4	0.094652005
DAPP1	0.094458506
BDH2	0.0943738
NENF	0.09428605
TGM1	0.09425433
ADM	0.09421618
C9orf3	0.09416368
HOMER2	0.09412189
HIGD1B	0.09406809
TMEM141	0.09391605
HNRNPD	0.09384341
TCF25	0.093648575
IGF2R	0.09353113
CITED2	0.093446776
NEDD8	0.09339891
PSENEN	0.09332858
PALMD	0.09324367
CHST9	0.09301283
C9orf78	0.0929695
EGFR	0.09292449
MYCBP2	0.09282796
MAP2K3	0.09280131
SCAF11	0.0925475
TAX1BP1	0.09228696
RNF145	0.092235
CUTA	0.09179688
ERO1A	0.09135
METTL9	0.09115611
MTUS1	0.09112578
FCMR	0.091112725
MSI2	0.09108645
SERINC2	0.09107585
LRG1	0.09094285
CTNNB1	0.090841934
ARHGAP6	0.09073831
ERICH3	0.090728834
CBR1	0.09070078
ETFA	0.09064865
JAML	0.0905212
XPO6	0.09040344
AP2M1	0.090401925
PAIP2	0.09038772
SPINK4	0.090377
CARD19	0.09036886
RBBP6	0.09019554
RUNX3	0.09005449
ADH5	0.09002528
ACSL4	0.09001567
GSPT1	0.090010315
NDUFA5	0.089998424
DNAH12	0.08996944
OSTC	0.08995234
IFNGR1	0.089934826
EIF2S2	0.08988938
LGALS2	0.08980902
PSMB3	0.089804925
HIST2H2AC	0.08972762
BRD2	0.08970937
DSC3	0.089407146
BOD1L1	0.089235626
IL18R1	0.08914637
NDUFA3	0.08900878
ITGB8	0.08890066
CBX3	0.088868186
CNOT6L	0.08885201
CARMIL1	0.08879484
ABCA3	0.08875882
LYST	0.08857623
KIF5B	0.08848875
BATF	0.08839025
SNX10	0.08824789
TRMT112	0.08814085
VIPR2	0.08810226
TNFSF8	0.0880373
H2AFV	0.087985866
FRMD3	0.08795676
SERPINC1	0.08784424
RUNX1	0.0877666
TMEM14B	0.087733425
EEF1A2	0.08767879
GNPTAB	0.087579474
ATP6V1E1	0.08748399
AOX1	0.08735344
TCEAL3	0.08728908
MPZL2	0.0872854
GHITM	0.08721348
MDH2	0.08720132
ERBB3	0.08717505
MSX1	0.08716317
HIST1H2BJ	0.0871317
NASP	0.08692491
POLR2I	0.086911894
ST14	0.086783506
PTPRF	0.0867557
TENT5C	0.08670062
GRINA	0.08664921
PTX3	0.086630106
BEST4	0.08654861
RBM38	0.086474724
SSB	0.08646357
MXRA8	0.08634972
GALNT7	0.08627734
NBL1	0.08606888
ERGIC1	0.086016476
TRIB1	0.08600591
PAK2	0.085951716
RAB10	0.08584014
DLC1	0.08582279
SPTLC2	0.085802145
PKHD1L1	0.08576528
ODAM	0.08574791
CRISP3	0.08569747
SULT2B1	0.08568029
CTNND1	0.085677385
RNF19A	0.08546424
CDK2AP1	0.085443966
BAAT	0.0853271
NDUFA2	0.08528955
CYP2C8	0.08524261
SRRM1	0.0851646
VAMP2	0.085119866
ARFGEF3	0.08510632
MAPK14	0.08477709
ADD3	0.084743
EBF1	0.084717184
CCDC170	0.08462024
PHB	0.084525436
ELL2	0.08447516
SEPT11	0.08444913
SYNM	0.08443798
FILIP1	0.08438174
H1F0	0.08436013
RORA	0.08431796
LYVE1	0.08414709
C4BPA	0.084074035
LCN15	0.08384149
MAP4	0.08380334
AQP4	0.083724424
VAMP5	0.0837129
NFIX	0.083692774
NSA2	0.08341816
DYNC1H1	0.083382845
RETN	0.0831566
BLOC1S1	0.08302638
CHPT1	0.08300404
PSMB9	0.08286833
MS4A8	0.08279397
PCM1	0.08255201
CD27	0.08237078
SEPT9	0.08228404
MS4A4A	0.08223152
SFRP5	0.082220756
DSG2	0.08211498
CTTN	0.08184881
CRABP2	0.08182779
CYC1	0.08179471
EIF1AX	0.0816589
ANGPTL4	0.08165656
BAG1	0.08159095
NREP	0.081517845
TNFRSF11B	0.08145927
CNN2	0.08138493
BEX1	0.081285596
CXADR	0.08108387
NDUFB3	0.08103934
CD93	0.080995515
TMED9	0.08096409
IGHV3-72	0.080797635
TIMM13	0.08072839
RAP1A	0.08071672
SRSF9	0.08068589
FAM210B	0.08068364
GLYAT	0.080643594
EPB41	0.08061991
GJB6	0.08057539
SELPLG	0.08054371
SPINT1	0.080470696
CXCL16	0.08039703
IL17RB	0.08038043
SNRPE	0.08036879
PTGER4	0.08030138
SMDT1	0.08029361
HBG2	0.08018407
MLXIPL	0.08014364
UXT	0.08009998
MORF4L2	0.08006249
AAK1	0.07991462
TGOLN2	0.079830505
PAG1	0.07980512
PSMD8	0.079786465
EIF3M	0.07978558
NOVA1	0.07976216
LBR	0.07967807
HNRNPM	0.079665706
IDI1	0.079618596
NME4	0.07950205
CAPNS1	0.07934076
NANS	0.079217486
CNDP2	0.079191454
SRP9	0.07914909
SOX2	0.079111286
HDGF	0.07910146
ACAA2	0.07901009
WEE1	0.07888011
ZC3H13	0.07887725
SERPINH1	0.078742556
SCPEP1	0.0787423
SMS	0.07867553
HP1BP3	0.07858392
RAD21	0.07850774
CDHR3	0.07849238
NET1	0.07847593
CHD9	0.07846388
AHCYL1	0.07845243
TFRC	0.078429654
SERPINB6	0.07840778
CXCL5	0.07840639
SMOX	0.07837881
SLC26A3	0.07832216
THBD	0.078293495
PPP1R18	0.07823203
TMEM91	0.078209616
CCT2	0.078185506
NFKB1	0.07816883
WAS	0.078157574
MGST2	0.078111805
LSM7	0.07811154
SF3B1	0.078097716
RBPJ	0.07808446
PCBD1	0.07787412
INTS6	0.07787137
NFE2	0.07784962
TWIST1	0.07777361
UPP1	0.07764677
TJP1	0.07763054
IRF8	0.07761417
SMIM24	0.07760007
TECRL	0.07747355
HM13	0.07742177
RALGPS2	0.07740665
CLCN3	0.07732336
NAV1	0.077293634
TMED3	0.07717525
SLC44A1	0.07716594
RBMX	0.077160165
ITPRID2	0.07712623
PBX1	0.07703781
CEMIP2	0.076863915
RSL24D1	0.07677103
ECI1	0.07673727
MYO6	0.07668801
CD34	0.07664781
MSRB3	0.07663615
ABRACL	0.07663157
KLRF1	0.07659104
FHL2	0.076560274
TMEM165	0.0764447
FAXDC2	0.076375246
DNPH1	0.07621213
IGLV10-54	0.076185234
MFSD1	0.07605407
TAPBP	0.07529271
SNRPF	0.075292416
OSTF1	0.07523333
SSBP1	0.075159684
BPTF	0.07511735
UBE2R2	0.074996226
LMAN2	0.07497722
CXCL12	0.07493666
SSX2IP	0.07485303
RANBP1	0.07474579
ANXA6	0.07470941
MKRN1	0.0746686
C16orf89	0.07465991
ZNF706	0.07465827
TERF2IP	0.07463811
AOC1	0.07462998
CMYA5	0.074495316
FRMD4B	0.0744715
MAN1A1	0.074351825
CMPK1	0.074271455
HLA-DMA	0.07422159
CCNG1	0.07409945
FDX1	0.07400986
CLEC14A	0.07396805
GNAT3	0.073919974
DYNLRB2	0.073791616
TOP1	0.07372506
KLK7	0.073704675
TMBIM1	0.07357083
PSMB8	0.07343525
EFNA1	0.07338873
SCML4	0.073347345
ARHGAP9	0.073169336
MITF	0.07316843
B4GALNT4	0.07307925
ACTN2	0.07301182
PRMT2	0.072952576
SLC3A1	0.07278384
HDC	0.07269762
LPIN2	0.072683156
ZNF827	0.072671466
NME2	0.07259658
AKR1A1	0.0725752
TRA2B	0.072533615
MED13L	0.072521694
NAT8	0.07249327
RBM25	0.072340466
PELI1	0.072214946
FLOT1	0.07208772
TSPAN13	0.072000906
HSD17B11	0.0719963
SNRPN	0.07190645
NDUFA12	0.07182225
AC007906.2	0.07181456
SERPINI2	0.071766205
DOCK8	0.07176222
PKIG	0.071751386
FDFT1	0.07173701
IFNGR2	0.07167584
CPEB4	0.071539424
PCOLCE2	0.07149883
PTPN1	0.07125784
ACADVL	0.07122486
PRPF4B	0.07119926
MSRB1	0.071165144
SERINC1	0.07113355
MBOAT7	0.071131445
MGAT4B	0.071088165
ADGRE2	0.07108749
ROPN1L	0.07107847
PRKDC	0.07106944
BTG3	0.07105631
CLPTM1L	0.07102438
PSIP1	0.07093901
PFKP	0.0708901
DRAP1	0.070692986
HEMGN	0.07065698
PIM2	0.07064289
CHMP2A	0.07057575
ALDH1L1	0.07047328
RNF10	0.07047037
FAM126B	0.07046228
CD38	0.0703583
PDCD5	0.0703343
