	kidney_epithelial_cell	innate_lymphoid_cell	neutrophil	goblet_cell	smooth_muscle_cell	basal_cell	intestinal_enteroendocrine_cell__paneth_cell_of_epithelium_of_small_intestine__transit_amplifying_cell_of_small_intestine	cell_of_skeletal_muscle	keratinocyte	endothelial_cell	basophil	b_cell	intestinal_tuft_cell	stromal_cell	club_cell_of_prostate_epithelium__hillock_cell_of_prostate_epithelium__hillock_club_cell_of_prostate_epithelium	club_cell__type_i_pneumocyte	salivary_gland_cell	ionocyte__luminal_epithelial_cell_of_mammary_gland	cardiac_muscle_cell	immature_enterocyte__intestinal_crypt_stem_cell__intestinal_crypt_stem_cell_of_small_intestine__transit_amplifying_cell_of_large_intestine	monocyte	plasmablast	pulmonary_ionocyte	type_ii_pneumocyte	intrahepatic_cholangiocyte	mucus_secreting_cell__secretory_cell__tracheal_goblet_cell	fibroblast__mesenchymal_stem_cell	adventitial_cell	ciliated_cell__lung_ciliated_cell	mesothelial_cell	pancreatic_ductal_cell	plasma_cell	erythrocyte__erythroid_progenitor	mature_conventional_dendritic_cell	luminal_cell_of_prostate_epithelium	pancreatic_acinar_cell	myeloid_progenitor	mast_cell	platelet	macrophage	melanocyte	hematopoietic_stem_cell	t_cell	tendon_cell	pancreatic_stellate_cell	hepatocyte	duodenum_glandular_cell	basal_cell_of_prostate_epithelium	medullary_thymic_epithelial_cell	pericyte_cell	duct_epithelial_cell__serous_cell_of_epithelium_of_bronchus	pancreatic_alpha_cell__pancreatic_beta_cell	intestinal_enterocyte	ciliated_epithelial_cell__epithelial_cell_of_uterus	respiratory_goblet_cell__respiratory_mucous_cell__serous_cell_of_epithelium_of_trachea	acinar_cell_of_salivary_gland__myoepithelial_cell	schwann_cell	thymocyte	nk_cell	bladder_urothelial_cell
sample_1000_0_20	0.0020522293634712696	0.0006674948381260037	0.0005203147302381694	0.0007207816815935075	0.0006932334508746862	0.0004247000615578145	0.0014344170922413468	0.0004435085866134614	0.00041040556970983744	0.0010343081085011363	0.0013734179083257914	0.0005361117073334754	0.0006535719148814678	0.0005987957702018321	0.0009434639359824359	0.0003859779390040785	0.00025146896950900555	0.0017880164086818695	0.00045364612014964223	0.0012401409912854433	0.0010501303477212787	0.00038620588020421565	0.002111527370288968	0.0004755491972900927	0.0011743546929210424	0.00041963349212892354	0.0006191011052578688	0.0006027579656802118	0.0004879437037743628	0.31003645062446594	0.0008834499749355018	0.0003950235841330141	0.000797554908785969	0.0005977961118333042	0.0011597219854593277	0.00153595139272511	0.00034545231028459966	0.0008694444550201297	0.0005101256538182497	0.0009238468483090401	0.0005751205608248711	0.0007640119292773306	0.00048353051533922553	0.00033915339736267924	0.13539718091487885	0.0010799365118145943	0.000790298858191818	0.0004271148063708097	0.004989187233150005	0.0016745910979807377	0.00017640492296777666	0.32930314540863037	0.1773701310157776	0.0008441450772807002	0.0002587209746707231	0.0003829538181889802	0.0007900404161773622	0.00032558906241320074	0.00036346344859339297	0.0016572769964113832
sample_1000_0_21	0.0006217815680429339	0.013090470805764198	0.0007669992628507316	0.000446797494078055	0.0005772575386799872	0.0004873064171988517	0.00034921933547593653	0.00045778395724482834	0.0007017463212832808	0.0007945516263134778	0.11391494423151016	0.0009918030118569732	0.0006972148548811674	0.0007710196659900248	0.00022117340995464474	0.0005603558383882046	0.00041571384645067155	0.0005489537725225091	0.0006306282593868673	0.0005766066606156528	0.0007672136416658759	0.005979319103062153	0.0006516280118376017	0.0008353192242793739	0.0006900278385728598	0.0006702179671265185	0.0005236977012827992	0.00041509742732159793	0.0007599229575134814	0.0006676540360786021	0.0004191489424556494	0.1544378250837326	0.000665497500449419	0.2663690149784088	0.0008593220845796168	0.0006468687206506729	0.14272166788578033	0.0014796182513237	0.0011327009415253997	0.0007268462213687599	0.0006482292083092034	0.0012029692297801375	0.24138492345809937	0.023261699825525284	0.0003259053628426045	0.0004139014636166394	0.00048453337512910366	0.0007523424574173987	0.0004481566429603845	0.0008005142444744706	0.0006988411187194288	0.0007586829015053809	0.0003523704071994871	0.0006532180123031139	0.00043162269867025316	0.0003873262903653085	0.0006470985827036202	0.002526056719943881	0.003893268294632435	0.0008874119957908988
sample_1000_0_22	0.057808008044958115	0.007867049425840378	0.0010090316645801067	0.06861001998186111	0.0015023807063698769	0.0011118545662611723	0.0009837488178163767	0.043064218014478683	0.0009377414244227111	0.0015441339928656816	0.001986687770113349	0.0007554984767921269	0.0011780704371631145	0.0017670724773779511	0.002537135500460863	0.0754125788807869	0.00172897067386657	0.002717813942581415	0.010780133306980133	0.0023299315944314003	0.01582193747162819	0.07122057676315308	0.0033222646452486515	0.001796188298612833	0.06298337876796722	0.05467966943979263	0.042794812470674515	0.001139594940468669	0.0013235596707090735	0.0013430723920464516	0.034525129944086075	0.0006078914157114923	0.002479159040376544	0.0022610551677644253	0.0017446083948016167	0.0021418347023427486	0.0010364771587774158	0.08317834883928299	0.001214877120219171	0.0011174214305356145	0.001214806456118822	0.0016809115186333656	0.02265281230211258	0.0012628833064809442	0.0016372203826904297	0.03956015035510063	0.08195345103740692	0.04234648868441582	0.0013820017920807004	0.0017391303554177284	0.0016338219866156578	0.0024769953452050686	0.0028237004298716784	0.0015524879563599825	0.0009122599149122834	0.0003692104364745319	0.010319908149540424	0.06123121455311775	0.0011137834517285228	0.049772899597883224
sample_1000_0_23	0.00035024932003580034	0.0005848924047313631	0.0003811214119195938	0.0004087689449079335	0.0033473463263362646	0.0006013100501149893	0.000331899500451982	0.4881457984447479	0.00043373709195293486	0.0014377199113368988	0.00022194633493199944	0.00047404461656697094	0.0005285629886202514	0.000714596884790808	0.0003904188342858106	0.00022976244508754462	0.00031655956991016865	0.000662208185531199	0.0006122235208749771	0.0003918527509085834	0.0005869733286090195	0.00017414464673493057	0.0002514883235562593	0.0004240600683260709	0.0003849731292575598	0.0004086173139512539	0.0004529978905338794	0.00022058813192415982	0.000394550763303414	0.000310629082378	0.0003143284993711859	0.0002834062615875155	0.0005881211254745722	0.0005184998735785484	0.0004546234558802098	0.0006418623961508274	0.00044387063826434314	0.0003925677156075835	0.000276867562206462	0.00019277498358860612	0.0005008007283322513	0.000639969774056226	0.0005990314530208707	0.000318306585540995	0.001654016668908298	0.00031792555819265544	0.00042426050640642643	0.0006709352019242942	0.00017282989574596286	0.482418030500412	0.0004716987023130059	0.0003539875033311546	0.00032946368446573615	0.00045896691153757274	0.00020318603492341936	0.0004229150654282421	0.0003856652183458209	0.00034849561052396894	0.0004981314414180815	0.0005304080550558865
sample_1000_0_24	0.0016528656706213951	0.06353623420000076	0.0010090192081406713	0.002226255601271987	0.001617985195480287	0.001014681183733046	0.0018830988556146622	0.001264356542378664	0.0008533279760740697	0.0009021521545946598	0.016014371067285538	0.0024819422978907824	0.0009923678589984775	0.0008282131748273969	0.04280572757124901	0.0011986662866547704	0.0007069851853884757	0.04450840875506401	0.0011683532502502203	0.10715261846780777	0.0017185559263452888	0.03431679680943489	0.002518222201615572	0.0008858765359036624	0.0012305049458518624	0.09134716540575027	0.00046815339010208845	0.0010283675510436296	0.0006833804654888809	0.004615146666765213	0.0019302634755149484	0.0016993798781186342	0.001636419678106904	0.0012132221600040793	0.0015160208567976952	0.07124573737382889	0.0681917816400528	0.002829378005117178	0.002131951740011573	0.0005974929663352668	0.0008333337027579546	0.0009827477624639869	0.004806471057236195	0.0007989862351678312	0.001733622862957418	0.00123073800932616	0.001631471561267972	0.0012452906230464578	0.0011244459310546517	0.1104123666882515	0.05800015851855278	0.05207827314734459	0.0015878650592640042	0.0012563413474708796	0.05446970462799072	0.0020985936280339956	0.000581469212193042	0.0008083967841230333	0.11011815816164017	0.008580083027482033
sample_1000_0_25	0.04821182042360306	0.001009065192192793	0.0016072978032752872	0.0011050879256799817	0.0027362543623894453	0.04846661537885666	0.0012421649880707264	0.0016894923755899072	0.0013251510681584477	0.0038758916780352592	0.04643535614013672	0.0012884933967143297	0.030230823904275894	0.09795813262462616	0.05984870716929436	0.0019811673555523157	0.0628790482878685	0.00230625388212502	0.0016425885260105133	0.03580929711461067	0.0020749170798808336	0.0011071987682953477	0.0029060239903628826	0.0023669153451919556	0.01976989395916462	0.0012247581034898758	0.0767846629023552	0.00280873104929924	0.0006431321962736547	0.09270406514406204	0.0018078776774927974	0.0010047293035313487	0.002935291500762105	0.02710619941353798	0.0021741893142461777	0.001474760822020471	0.001708740252070129	0.003138077212497592	0.09638883918523788	0.0019944198429584503	0.0012412224896252155	0.0007920685457065701	0.0010587502038106322	0.001732289558276534	0.004899032413959503	0.0017106030136346817	0.012340462766587734	0.0039152707904577255	0.001922853640280664	0.08251886069774628	0.008923862129449844	0.0016035359585657716	0.002188651356846094	0.0008147087064571679	0.0008032266632653773	0.05292266979813576	0.0011605472536757588	0.0005023801932111382	0.0009021012810990214	0.024274762719869614
sample_1000_0_26	0.0023341714404523373	0.074288010597229	0.0007161149987950921	0.0018988781375810504	0.000854237237945199	0.001063771196641028	0.0011785113019868731	0.00046964193461462855	0.0768834576010704	0.09075028449296951	0.032530248165130615	0.0020179718267172575	0.0010372131364420056	0.0012941668974235654	0.0023979279212653637	0.0044897557236254215	0.00151198566891253	0.002747200895100832	0.0011488882591947913	0.0016548512503504753	0.002433474175632	0.05979496240615845	0.06254962086677551	0.013323144055902958	0.0693015307188034	0.0031691710464656353	0.010002313181757927	0.09963658452033997	0.0010680039413273335	0.0023239690344780684	0.0021632169373333454	0.001376619446091354	0.0019242078997194767	0.0010626274161040783	0.0017062079859897494	0.0014886858407408	0.0005847244174219668	0.0036668924149125814	0.0009219984640367329	0.0011732402490451932	0.0009695726912468672	0.0007407589582726359	0.007365325931459665	0.000919700600206852	0.010698015801608562	0.0970936268568039	0.0911715105175972	0.0014088706811890006	0.0013200652319937944	0.001753232441842556	0.00281368475407362	0.0017421696102246642	0.0016956754261627793	0.001716278842650354	0.039404693990945816	0.0013871155679225922	0.0011430479353293777	0.0006870020879432559	0.004445264115929604	0.09058587998151779
sample_1000_0_27	0.0017807298572733998	0.0009762774570845068	0.0006336131482385099	0.0027838279493153095	0.0012880748836323619	0.0007421667687594891	0.20878182351589203	0.19984154403209686	0.000495548767503351	0.0005911319167353213	0.0005628640064969659	0.0007000270998105407	0.0006411443464457989	0.0010698424885049462	0.0010327683994546533	0.000546779076103121	0.0003728197480086237	0.0011834314791485667	0.0007775315898470581	0.0012988739181309938	0.0013301122235134244	0.0008030470344237983	0.0006376943783834577	0.0003377757384441793	0.0012773741036653519	0.0006938580772839487	0.0004999752854928374	0.0003071984392590821	0.0004810084355995059	0.0007684976444579661	0.0007900930941104889	0.000353041454218328	0.0007591083995066583	0.0007119516958482563	0.0007381056784652174	0.0013558465288951993	0.0003919122682418674	0.0009023219463415444	0.0006346812006086111	0.0003700880042742938	0.0009948232909664512	0.0009930692613124847	0.0014127551112324	0.00031856834539212286	0.0006643219967372715	0.0007197090890258551	0.0006279434892348945	0.0009976146975532174	0.00042839773232117295	0.0006441824953071773	0.0005778121412731707	0.1868191510438919	0.17509977519512177	0.00042482666322030127	0.0002839578373823315	0.0004659476107917726	0.0008818333735689521	0.1855388879776001	0.0006272050086408854	0.0012346954317763448
sample_1000_0_28	0.002041721250861883	0.0008276788867078722	0.0010090676369145513	0.07831187546253204	0.02864280343055725	0.0006603490910492837	0.0012335145147517323	0.0011139406124129891	0.0005855598719790578	0.0012030638754367828	0.05038456991314888	0.0007996886852197349	0.0012021189322695136	0.1644698530435562	0.17678296566009521	0.0018926933407783508	0.000854454527143389	0.002234041690826416	0.0010993968462571502	0.07205305993556976	0.0009253295138478279	0.0008317016763612628	0.0022076524328440428	0.0015770692843943834	0.002137325471267104	0.001354397856630385	0.14025214314460754	0.00287773460149765	0.0009351670742034912	0.0011976007372140884	0.0009216965408995748	0.0009588281973265111	0.0010560129303485155	0.0016760043799877167	0.0019812220707535744	0.001295928144827485	0.00043499949970282614	0.06744353473186493	0.0008818359929136932	0.07563871145248413	0.001282567740418017	0.000607635302003473	0.000676324125379324	0.001267050625756383	0.002430342836305499	0.0008835874614305794	0.07866162061691284	0.00199083611369133	0.000823918089736253	0.0012796665541827679	0.0034305895678699017	0.001373965060338378	0.0032754887361079454	0.0009266599081456661	0.0011082976125180721	0.0005082624265924096	0.0007629984174855053	0.00041022361256182194	0.0004909734125249088	0.0038216249085962772
sample_1000_0_29	0.001794019597582519	0.003494650823995471	0.0012379708932712674	0.0013600204838439822	0.0006172768189571798	0.00041058604256249964	0.11347223073244095	0.000785483221989125	0.000367423432180658	0.0008201738237403333	0.0005548448534682393	0.0005626213969662786	0.000704660196788609	0.2567274272441864	0.0009154631407000124	0.0011783315567299724	0.0006607846589758992	0.0013694982044398785	0.001155632664449513	0.001694468897767365	0.0007374286069534719	0.0006536944420076907	0.0018327998695895076	0.001128179021179676	0.002074756659567356	0.001204461557790637	0.030601467937231064	0.0009097325964830816	0.000546409806702286	0.0008533164509572089	0.0014504269929602742	0.0007094781030900776	0.0011237399885430932	0.0011806003749370575	0.0009964219061657786	0.16870848834514618	0.0005694176652468741	0.0009741003741510212	0.000964869512245059	0.0004840650362893939	0.0006636043544858694	0.0007106312550604343	0.18992477655410767	0.0007645892328582704	0.0008941963315010071	0.1862156093120575	0.0007464716327376664	0.0007625172147527337	0.0009600328048691154	0.0006433840608224273	0.0013629172462970018	0.0008835940388962626	0.0011430910089984536	0.0009019615245051682	0.0007072133594192564	0.00044672522926703095	0.000634947617072612	0.0011460824171081185	0.0011893674964085221	0.001710884622298181
sample_1000_0_30	0.14627933502197266	0.0009342014673165977	0.0017882062820717692	0.0008365714456886053	0.0008333949954248965	0.0007725187460891902	0.0009392020874656737	0.0009582287748344243	0.0009211233118548989	0.0008771588327363133	0.0008458614465780556	0.0015193897997960448	0.0009018507553264499	0.0009871793445199728	0.001129033393226564	0.0015816355589777231	0.002218034351244569	0.0015343206468969584	0.0009656433830969036	0.0011893820483237505	0.0023618207778781652	0.002664509927853942	0.0020194516982883215	0.05397431552410126	0.051406778395175934	0.0007559364894405007	0.001104036346077919	0.0005644773482345045	0.0011843637330457568	0.0008303960785269737	0.0006529183010570705	0.0010266925673931837	0.0010846377117559314	0.14508368074893951	0.0013979244977235794	0.0011237472062930465	0.0014652506215497851	0.0016411899123340845	0.0014853401808068156	0.001501477905549109	0.0007504257373511791	0.001107033807784319	0.0009998829336836934	0.0007915587048046291	0.030612792819738388	0.002830761019140482	0.16535422205924988	0.102070651948452	0.000729843508452177	0.0010074563324451447	0.0009766860166564584	0.001357576809823513	0.001419159583747387	0.0009180302149616182	0.0005229576490819454	0.0006577706662937999	0.03815668821334839	0.0008001602836884558	0.2067454308271408	0.0008496260270476341
sample_1000_0_31	0.0003826065512839705	0.00778234051540494	0.0005957377143204212	0.0006158697651699185	0.00033213591086678207	0.0003956849977839738	0.0005541628925129771	0.000423048302764073	0.0003088569501414895	0.0006045547779649496	0.12499459832906723	0.3039640486240387	0.0007681619026698172	0.000529071141500026	0.0003463545872364193	0.00044430969865061343	0.00022266103769652545	0.0007873561116866767	0.0005313199944794178	0.000645351829007268	0.001984002534300089	0.0021010071504861116	0.0004820687754545361	0.0006311319884844124	0.000505681149661541	0.0004670234629884362	0.0004490609571803361	0.00040343726868741214	0.0008221619646064937	0.0003482597239781171	0.0004892480792477727	0.0009617163450457156	0.0008846938144415617	0.0018816592637449503	0.0006247736164368689	0.00041094282642006874	0.0007415020372718573	0.0014984995359554887	0.0006694269250147045	0.00053226831369102	0.0009143822244368494	0.001041460083797574	0.00255173840560019	0.000432857166742906	0.0006838343106210232	0.0004150935565121472	0.0005178544670343399	0.0003567732637748122	0.0003421198925934732	0.0004890665877610445	0.0004790334787685424	0.00043819748680107296	0.00028526430833153427	0.00028423051116988063	0.0003014129470102489	0.00041804922511801124	0.00038629950722679496	0.30312803387641907	0.22368063032627106	0.0007369134109467268
sample_1000_0_32	0.0029389604460448027	0.002192017389461398	0.0006161401979625225	0.003224515588954091	0.0006405613385140896	0.001019306480884552	0.011108947917819023	0.0008139327401295304	0.0013449559919536114	0.08101601898670197	0.0012099999003112316	0.0007141331443563104	0.06960248202085495	0.0019566260743886232	0.11732780188322067	0.0015146166551858187	0.0014522068668156862	0.08014032244682312	0.0014603257877752185	0.0034216956701129675	0.0012258401839062572	0.002792017301544547	0.11823293566703796	0.054820720106363297	0.0019376140553504229	0.002986196894198656	0.0009338186355307698	0.0005550716887228191	0.0008823763928376138	0.0014276044676080346	0.003329890314489603	0.10668544471263885	0.0022400091402232647	0.0013770549558103085	0.002800020156428218	0.017712479457259178	0.001254669507034123	0.0026113088242709637	0.0010415726574137807	0.0007001094636507332	0.0012802687706425786	0.0005829944275319576	0.002983942860737443	0.0005364239332266152	0.0006708781002089381	0.08250866085290909	0.001435865182429552	0.019383663311600685	0.0018961582100018859	0.0011400339426472783	0.002557409694418311	0.0014404915273189545	0.092929407954216	0.0011146211763843894	0.000760491646360606	0.0011637962888926268	0.0012688450515270233	0.0013314720708876848	0.001120295375585556	0.07463207095861435
sample_1000_0_33	0.0019604703411459923	0.002746459562331438	0.0013473929138854146	0.059584710747003555	0.000873856944963336	0.0013721805298700929	0.0019554300233721733	0.001421795110218227	0.0009648429695516825	0.0011770435376092792	0.0016302629373967648	0.08218546956777573	0.03190203011035919	0.0014022653922438622	0.0019859548192471266	0.004426747560501099	0.10036525875329971	0.10138306021690369	0.0011290085967630148	0.0025182205718010664	0.004490140359848738	0.0020231909584254026	0.004031570162624121	0.0015578792663291097	0.002143183723092079	0.001451347954571247	0.04716787487268448	0.001603681594133377	0.09758365154266357	0.028061747550964355	0.0054117548279464245	0.0018734829500317574	0.0019746830221265554	0.0020779427140951157	0.0018794690258800983	0.0008456943323835731	0.0015074959956109524	0.002297252183780074	0.0013170482125133276	0.0031680893152952194	0.0019059019396081567	0.0008724489016458392	0.0015313341282308102	0.0017493631457909942	0.0018314443295821548	0.0010417620651423931	0.04444931820034981	0.041683781892061234	0.04979908838868141	0.0009154379949904978	0.00466351630166173	0.05269581079483032	0.03544308990240097	0.0014929386088624597	0.000962057092692703	0.0014562990982085466	0.0484076589345932	0.0006486225756816566	0.09194886684417725	0.0017015952616930008
