	variance
SLC13A3	0.0125732
CCDC96	0.012572834
ZMIZ1	0.012571137
PRKCSH	0.012568033
EVI5	0.012563681
NCOA2	0.012542866
OBSL1	0.012521672
LDLRAD4	0.0125181535
ISCA2	0.01251604
CASC3	0.012515134
PKIB	0.012500593
DISC1	0.012490228
PPHLN1	0.01248917
CCR1	0.012487626
ADGB	0.012481005
SGCE	0.012478433
ACSF3	0.012472439
CFAP20	0.012470126
TMEM179B	0.012469757
ASCC3	0.012468076
ZHX3	0.012463706
MAVS	0.01245905
RASA1	0.012458405
ITGB3BP	0.012449565
CHMP2B	0.012445098
TJP3	0.01242454
VEZT	0.012423192
UFL1	0.012417901
TM2D1	0.012413495
TMCO3	0.012404948
VKORC1L1	0.012404607
TMED7	0.012404161
NTAN1	0.012402892
DLEC1	0.012387956
C16orf54	0.012385579
CDC14A	0.012376725
AP1B1	0.012370172
PPP1R42	0.012366148
AHCTF1	0.012366026
ATN1	0.012364197
SF3A3	0.012362078
CENPK	0.012356108
DMTF1	0.012353805
SCYL2	0.012353169
EPN1	0.012349282
KARS	0.012341834
MFSD10	0.012339682
NEK11	0.012336369
KCNE3	0.012335332
GNB4	0.012335003
ARHGAP27	0.01233107
MAATS1	0.012309553
TTC19	0.012307383
HIST1H2AL	0.012307158
PTRH1	0.012299873
IMPAD1	0.01229237
NEK6	0.012290665
TSPAN32	0.012286205
DCDC2B	0.012279496
BCO2	0.012273299
RFK	0.012266023
BCL7A	0.012265419
MCM6	0.012259255
DRAM1	0.012246251
GLIS3	0.012242019
CCDC40	0.012233525
FBXO34	0.012225154
ITPA	0.0122238025
SUPT6H	0.012218582
KIAA1211L	0.012218382
STXBP3	0.012204487
PDS5B	0.012202387
RPF2	0.012196013
ANXA2R	0.012195891
EXOC7	0.012192628
DENND5B	0.012191894
DHX15	0.012185436
CCNE1	0.012179624
MLX	0.012172395
AGTR1	0.012169591
PITPNM2	0.012165237
SERINC5	0.012164386
RNF141	0.012163374
PBK	0.012157712
SNRNP40	0.012157105
ZMAT2	0.012156311
VAPB	0.012154558
ERO1B	0.012150984
MCOLN1	0.012150585
NUDT3	0.012150559
FCER2	0.012145643
AP1G1	0.012145412
DMGDH	0.012128093
PON3	0.0121272225
YIPF3	0.012121285
RAPGEF3	0.012117269
NDFIP2	0.012092853
KHDRBS3	0.012092818
MTHFD2L	0.01208628
FAM204A	0.012083295
NDUFAF4	0.012081385
LILRB1	0.012080688
PCDH1	0.012078702
SLC11A2	0.012063279
IARS2	0.012063251
CTTNBP2	0.012063233
MAOB	0.01206025
RARA	0.012056422
EPB42	0.012051675
USP11	0.012051046
CHEK1	0.012046445
CSTF3	0.012042391
NT5E	0.0120417345
IGLL1	0.012032739
GOLGA3	0.012028193
DIO2	0.012026376
ABCE1	0.012024243
DDI2	0.012012219
ENPP1	0.012012029
DCAF5	0.012005973
GDI1	0.011996814
COLEC12	0.0119960485
PRSS1	0.011992253
PHLDB1	0.011983874
POP7	0.011972233
GMPPB	0.01196578
LANCL3	0.011965314
PPARGC1A	0.01195375
SLC38A10	0.011949505
SHMT2	0.011947876
VMA21	0.011947247
DNASE2	0.0119401375
CASP6	0.011934829
PRSS35	0.011933603
LGALS12	0.011923651
HIST2H4B	0.0119072655
GPATCH2	0.011904574
FAIM	0.011898497
ZCCHC2	0.011895184
SECTM1	0.011893667
MAPK6	0.011883344
KIAA2012	0.011881776
PGP	0.011874849
APAF1	0.011872996
CCDC91	0.011872284
YARS	0.011866047
ADGRD1	0.011856815
TCEA2	0.011847377
DAW1	0.011846258
PRR5	0.01184581
MRPS11	0.011845409
PIH1D3	0.011835995
MFN2	0.01183229
CSPG4	0.011828916
RBM4	0.011827703
ACSS1	0.011826409
STARD3NL	0.011825506
ARL5A	0.0118122855
MIEN1	0.011808173
AKAP1	0.011806865
ZNF394	0.011791939
ZMYND11	0.011782901
PSG3	0.011780268
TSNAX	0.0117785465
ZNF770	0.011771794
GJA4	0.011756753
EPPK1	0.011755865
PHC3	0.011744228
WDR6	0.011741901
ACSS2	0.011736105
ALKBH5	0.011727202
FEN1	0.01172553
ABR	0.011723493
TMEM74B	0.0117224585
TCAF1	0.011713084
NFATC3	0.011708908
AIM2	0.011707672
CYP11A1	0.011704762
LCN6	0.011704009
AUTS2	0.011697975
TNKS2	0.011690794
HK3	0.011679392
ITGA11	0.011678997
KIAA0513	0.011667543
WDR18	0.011667115
TTC29	0.011665658
PRAM1	0.011655938
KLHL21	0.011647922
GPX7	0.011644081
RYR2	0.011637872
ADPGK	0.011633232
GPAT4	0.011631707
SPTY2D1	0.0116107715
ZNRD1	0.011609341
OSBPL10	0.011608011
ARIH2	0.011606442
MRTO4	0.011603595
ATOH8	0.0116029335
SLC37A4	0.011601308
CYP19A1	0.011599643
KDM1A	0.011599048
IKBKG	0.011582434
MRPS10	0.011570453
RAPGEF2	0.011567566
GTF2F1	0.011567063
CFAP74	0.011555422
PRPF38A	0.011554674
UBAP2	0.011551288
CNPPD1	0.011544363
SLC6A8	0.011533291
MTR	0.011532894
PRPF31	0.011530205
CDK19	0.011529492
PTGES2	0.011528022
CHCHD7	0.011524845
ZC3H14	0.011522056
IBTK	0.011519025
UTP4	0.011512834
RAB6A	0.011510709
DNAJA2	0.011509373
CASP14	0.01150532
SYMPK	0.011497876
MTHFS	0.01149593
NR1H2	0.011493931
TNFRSF19	0.0114880735
PSMC2	0.011487608
SIKE1	0.011473213
SLC7A8	0.011473203
FES	0.011464482
CYTH2	0.011461145
BMP5	0.011456801
PRAP1	0.011453256
MRPS14	0.011449983
STX16	0.011445807
TNFSF9	0.011432164
EXPH5	0.011426028
RAB2B	0.0114246225
AVPI1	0.01140622
GPBP1L1	0.011401518
TNNT1	0.011393731
HIVEP2	0.011391905
ZFX	0.011389116
PDK3	0.011387575
RAB6B	0.0113865845
GGA1	0.011370374
RGS3	0.011368412
CCDC59	0.011365252
AKAP8L	0.011360019
PTER	0.011356868
TCP11L2	0.011349653
UCHL5	0.0113475695
GALNT2	0.011346764
PARP9	0.011345549
GRB10	0.011345397
ALG13	0.011343786
TET1	0.011340189
PAPSS2	0.011338597
TOM1L1	0.011331777
KIAA2013	0.011331435
ACSM5	0.011329245
BMP4	0.011324641
GPSM2	0.011316494
FOLH1	0.011315806
ABI3	0.01131457
KCNK1	0.011313751
DENND4A	0.0113085145
NUF2	0.011302317
LRRC8A	0.011299635
ALPK2	0.011279625
PLPPR3	0.011271688
SRA1	0.011271282
DTD1	0.011265433
MYLK3	0.011264053
WWC3	0.011263685
GPR155	0.0112533765
PBDC1	0.011252738
PPFIA1	0.011245885
EPB41L5	0.011242735
PRKD3	0.0112404935
HAS1	0.0112393135
DAG1	0.011229175
OXR1	0.011228883
GNA12	0.011223086
TNRC6C	0.0112203825
GREM1	0.01121975
SCG2	0.011211891
FBXW7	0.0112087745
MTTP	0.011206448
PELI2	0.011202941
CCDC68	0.011199945
TNKS1BP1	0.011196045
NOP16	0.011190467
MASP2	0.011188153
WDR49	0.011187831
DPP9	0.011185051
URM1	0.011182195
SUMF2	0.01115845
GPAT3	0.011155001
UBN2	0.0111498535
FKBP15	0.011146011
PIH1D2	0.011136389
LRIG1	0.011133979
SS18L2	0.011133324
NXN	0.011130505
PRRC2A	0.0111254025
ITCH	0.011116294
SGK3	0.011116172
CHSY1	0.011115459
ATXN2L	0.011114405
HOXA10	0.011110868
NHSL2	0.011110134
TSPAN2	0.01110786
MAN1A2	0.011103394
CUBN	0.011093148
PARP15	0.011082913
C5orf46	0.011079173
APOBEC2	0.0110722715
CDK2	0.011066893
ATP8B4	0.011065034
LYPD3	0.011058011
RNF217	0.011053003
SMAD1	0.01104468
SLC25A24	0.011041844
RPS6KB2	0.011041084
SNAP29	0.0110392375
LILRA6	0.011038802
KLHDC3	0.011037193
TRMT10C	0.011033558
PCDH18	0.011025032
RYK	0.011019593
ZNF609	0.011011196
RUNX2	0.011009569
TBX21	0.011009311
FAM8A1	0.01100277
NRBP1	0.0109985005
NAPSA	0.010997331
DCTN6	0.010996978
CBWD1	0.010996558
TPST1	0.010996181
WDR73	0.010988072
CORO7	0.010980789
BAIAP2L1	0.010979945
ISOC1	0.010974679
ANKRD36B	0.010969418
SAMM50	0.010966678
PMPCB	0.010961054
C6orf58	0.0109549295
SBF2	0.010952388
DNAJC2	0.010944886
TNF	0.010941677
UBE2G1	0.010939554
APBA2	0.010938549
NAT14	0.010936656
HOXA3	0.010936012
PTCD3	0.010934807
SMARCD1	0.010921157
PGM5	0.010911382
TECPR2	0.010909918
GIMAP8	0.010909909
HMGN4	0.010907906
SYNJ2	0.010901038
HNRNPA1L2	0.010892577
GMCL1	0.010890826
SH2D1B	0.010890505
AGPAT3	0.010882301
KRTCAP3	0.010880525
HRAS	0.010880398
ZNF580	0.010872563
MAP2	0.010870627
MBNL3	0.010868375
INO80	0.0108646555
WDR70	0.010857749
C8B	0.010854481
C5orf15	0.010849085
BCCIP	0.010848513
PPP2R5E	0.010847322
NUDT21	0.010846367
CD276	0.010844631
ASB8	0.010844375
UNC45B	0.0108407615
NELFCD	0.010839326
GOLPH3	0.010835626
GALM	0.010833466
CTDSP2	0.010824428
HMGCL	0.010818933
SERPINB3	0.010814381
PSMD12	0.0108030215
UBA6	0.010798618
SIPA1L1	0.010795135
NUP50	0.010785716
SAA4	0.010785214
IDH3A	0.010781186
SMYD2	0.010772046
ATE1	0.010766938
RECK	0.010764738
TRAF3	0.010764674
TIMM9	0.010758632
BRCA2	0.0107556265
GALK1	0.010754878
SMARCD3	0.010753255
CCDC28B	0.010749655
ATIC	0.010747019
TIFA	0.010746965
GNMT	0.010746272
ATG12	0.010737407
PRC1	0.010736767
MX1	0.010732793
FEZ2	0.010730143
GPATCH4	0.01072779
CCDC3	0.010727604
ERBB2	0.01072208
CPED1	0.010717489
TBC1D20	0.010713214
RFXANK	0.010701983
ARHGEF7	0.010697614
STK26	0.010695485
EDN2	0.0106887035
HERC4	0.0106828725
PSMG1	0.010678291
TMEM37	0.010667242
HYOU1	0.01066321
N4BP2L1	0.0106580015
ARCN1	0.010638649
SPSB1	0.010635221
ZNF385A	0.010629107
CAMSAP2	0.01061826
DUSP18	0.010616027
KIF11	0.010607608
ORC2	0.010604551
TATDN1	0.010603892
C12orf45	0.0105941575
IKBIP	0.010593623
SYNGAP1	0.010592817
COX6A2	0.010591454
MAP4K3	0.010588045
ZBED5	0.010587938
COLGALT1	0.010585342
TMEM248	0.010583859
ADPRHL1	0.010581667
FOXJ3	0.010572258
MPDU1	0.010557428
APOC2	0.010547197
DZIP1L	0.010546615
CWC25	0.010541102
ZNF430	0.010520559
SERPIND1	0.01051235
UPF1	0.010511826
MAGT1	0.01051092
BEND7	0.010500566
KIF3B	0.0105005335
PIK3R5	0.010491275
ERGIC2	0.010489491
SMAP1	0.010472679
SPOCD1	0.010472276
CNTLN	0.010463892
STAG1	0.01046021
INMT	0.0104591325
LTB4R	0.01045304
KANK3	0.010451437
FBXL3	0.010449612
GABRA4	0.010446803
GIMAP2	0.010446461
HPS5	0.010442389
MAPRE3	0.010430766
KLHL8	0.010424911
FAM111B	0.010422944
FAM13B	0.010422003
NLRP1	0.010419313
ASB2	0.010414959
CYB561A3	0.010413927
YOD1	0.010408808
RABL2A	0.010407004
UBE2A	0.010403441
MCM2	0.010401251
CSNK1G3	0.010398695
PKIA	0.010396754
KIF13A	0.010387145
ARHGEF28	0.010383786
IAH1	0.010383224
CLN8	0.010377902
MYCBP	0.010375363
C5AR2	0.010368257
EIF4E2	0.010366638
NOP14	0.010362585
MRPS9	0.010356881
AKT1	0.010347392
BCL9L	0.0103466185
MPHOSPH10	0.010338064
CCDC74B	0.01033695
SMIM20	0.010336738
MADD	0.010335406
FMR1	0.01033352
KCNRG	0.010331881
ZNF655	0.010326193
ESPN	0.010319386
GYPB	0.010318292
NUDT8	0.010317661
CDX1	0.010317326
EPM2AIP1	0.010314726
MRPL9	0.010296321
EXTL2	0.010294015
LPXN	0.010292757
RIMKLB	0.010286365
PLA2G7	0.010284873
UBA1	0.010284637
UTY	0.010282539
PLEKHO2	0.010279972
APEH	0.0102785295
NR1H4	0.010269889
CBY1	0.010260191
ADSS	0.010256264
DCBLD2	0.0102513395
SRRT	0.010246127
PSMD6	0.010244696
IRF6	0.010241858
RNF169	0.010236731
SYNPO2L	0.010234981
PRSS22	0.010231691
ATP6V0A1	0.010230617
MED12L	0.010229603
AP3B1	0.010228089
USP9Y	0.010227899
GPAA1	0.010213404
DHPS	0.010212983
AKR1D1	0.010212013
STX17	0.010207865
DHRS11	0.010205191
YLPM1	0.010201451
TMED8	0.010196593
MNAT1	0.010189061
BAK1	0.01018822
TBC1D22A	0.010187652
MTMR6	0.010186732
TOM1	0.010186394
CCR4	0.010184113
DHX40	0.010178556
BDH1	0.010176774
APOL3	0.010176136
ICA1	0.0101679955
USP24	0.010165262
GLT8D1	0.010158007
ATP1A2	0.010152736
OSBPL3	0.010150795
MYO5C	0.010147772
SIRPG	0.010144902
MDH1B	0.010142364
XPA	0.010140294
ABCB9	0.010138681
SMG6	0.010137803
CXCL13	0.010136703
LARP4B	0.01013484
FCGBP	0.0101105
ZNF791	0.010109797
MAML3	0.010108985
GHR	0.0101059135
TCEAL7	0.010104936
GAPT	0.010093907
CRMP1	0.010093749
KCTD3	0.010091894
PLCL1	0.010090867
DDX50	0.010079714
ERF	0.010071963
TMEM71	0.010071552
FAM91A1	0.01006583
PYCR1	0.010063774
POLD4	0.010057985
RAB36	0.010056954
DNAH2	0.010055921
RBBP8	0.010055298
HIST1H2AE	0.01005419
BCAR1	0.010043635
POU3F2	0.010043309
DUOX1	0.010040868
CTNNBIP1	0.010039909
NCKAP5	0.010033145
NUBP2	0.010032793
CLASP1	0.010031794
NCS1	0.010030692
LDOC1	0.010030384
MEX3A	0.01002936
NTPCR	0.010025847
MYO1A	0.010020327
PBX2	0.010019957
RPIA	0.010017993
BCL7C	0.0100160185
CCDC90B	0.010013911
BRCA1	0.01000344
ATAD5	0.01000018
CES4A	0.009995084
ERC1	0.0099730715
HERC5	0.009971654
UBAC2	0.009967357
GJB1	0.009964918
FAM120AOS	0.009963608
CDC25B	0.009961223
MOB4	0.009959489
ZFAND2B	0.009958469
INPP4A	0.009956416
DMAP1	0.009952992
FAT3	0.009947171
SLC30A9	0.009944877
ACTR1A	0.009938308
GBP1	0.009937317
CLPS	0.0099325245
SLC39A5	0.0099324025
DNAI1	0.00991845
AKR7A3	0.009915409
GTPBP2	0.009914943
BCAS4	0.009909854
PGM3	0.009889969
PTP4A3	0.009886269
TBX2	0.009869133
SDHAF3	0.009868585
MORC3	0.009861463
MANBA	0.009859949
INTU	0.009851763
GATAD2B	0.009851184
PREX2	0.009842545
ARHGAP42	0.009836298
ZNRF2	0.009834241
HAPLN3	0.009830816
MICU2	0.009829585
SNAI2	0.009823387
CD40LG	0.009821546
CBWD5	0.009818217
WNT2B	0.009813736
SLC31A1	0.009809818
RDH10	0.009802701
CACUL1	0.0098007675
CS	0.009793989
SIRT7	0.009787912
ACADS	0.009785229
SIL1	0.009777105
FZD4	0.009772988
STX10	0.009772571
MET	0.009768975
RRP1B	0.009761606
ITGA7	0.009753381
REC8	0.00975245
MRPL32	0.009749295
ANGPTL2	0.009746394
CCNJL	0.009742973
POLDIP2	0.009742303
KIF27	0.00974166
GALNT18	0.009735475
TTC7B	0.009732548
SLIT2	0.009729228
P2RY1	0.009727586
MDN1	0.00972378
DUSP8	0.009721352
MANBAL	0.009720922
ADNP	0.009719991
RHOT2	0.009716279
NELL2	0.0097157955
ZBTB46	0.00971259
SLC10A3	0.009707622
NCAM1	0.009706474
TAP2	0.009706281
FUT6	0.009706151
TRPV2	0.009694982
RAB11FIP2	0.009694903
EXOC5	0.009690996
KRT1	0.009686002
PPTC7	0.009685578
GUCD1	0.009672891
RAE1	0.009669654
HLF	0.009666561
EFHB	0.009665597
TSG101	0.009665281
TMEM126A	0.009657705
HERPUD2	0.009657229
TMEM150C	0.00965356
RNF126	0.009650431
ZC3H8	0.009647576
WRNIP1	0.009637013
LIF	0.00963619
AMOTL2	0.009631823
MORN3	0.009629117
ATP8A1	0.009626553
GPC6	0.009621418
MAP7D3	0.0096181305
GPR146	0.009602789
EPB41L1	0.009593805
LSM10	0.0095902365
ZNF131	0.009585573
SEPHS1	0.009576013
ANKRD36	0.00957563
GSTZ1	0.009574838
AFMID	0.009572412
CST6	0.0095723495
ZNF273	0.009569647
FCRL1	0.009569232
TRIP13	0.009560858
NTMT1	0.009559898
HDHD3	0.009557165
HMGXB3	0.00955509
C1GALT1	0.009554798
MIB1	0.009552407
PRKAA1	0.00955234
ZNF831	0.009551828
SMIM10	0.009547779
RGS12	0.009533459
FBXO22	0.009525537
ZNF778	0.009518439
EXOSC6	0.009517235
ITGA10	0.009516068
RIBC1	0.009510493
CTPS1	0.009510018
ZNF280D	0.009508935
DHX29	0.009496493
RCOR1	0.009493322
C12orf10	0.00949256
IFT80	0.009487632
IFT20	0.009484978
NUDCD2	0.009483443
AKR1C4	0.00948205
PQBP1	0.009474403
PDGFD	0.009466237
MFSD2B	0.009465257
LRRC34	0.009457786
MGRN1	0.009455298
PPIH	0.009450865
MYSM1	0.009446869
ELK4	0.009446208
DOCK4	0.009445406
CRAT	0.009445052
STRN	0.009441539
RANGAP1	0.009430375
OASL	0.009429617
CCNT2	0.009429495
SETD7	0.009427489
ZNF431	0.009426217
IFI27L1	0.009420065
ZNF688	0.009419641
ZNF445	0.009419398
SH3RF1	0.009418709
RSRC1	0.009405359
HTT	0.009403672
IFI35	0.009403318
PPIL4	0.009401438
STOX1	0.009394679
HES5	0.0093884915
ATP11C	0.009387941
ITPK1	0.009385547
CEP170	0.009384567
C11orf49	0.009384434
CD58	0.009383655
SP140L	0.009382318
HEPH	0.009381575
SCGN	0.009372936
NHLRC3	0.009372868
CSN3	0.009371936
STX2	0.00936623
LZTS2	0.009365911
ZZEF1	0.009364647
HEY1	0.009360653
MED30	0.009358107
WWC2	0.009355115
COMMD9	0.009347188
LYPLA2	0.009345667
MCCC2	0.009330265
GART	0.0093257185
IPMK	0.009324288
IRAK4	0.009323678
TVP23A	0.009320276
TBC1D5	0.009320031
TMEM8A	0.009315534
ZNF827	0.009315156
ATG4B	0.009312108
RNF144A	0.009301129
RAB17	0.009297761
SEC14L2	0.009291485
LILRB4	0.009287485
PIH1D1	0.009284335
MAP6	0.009282677
UNG	0.0092740245
CMTM8	0.009272352
ARSD	0.009269961
GOLT1A	0.009266223
OSBP2	0.009264257
ABCB4	0.009252566
PAFAH1B2	0.009251147
PECR	0.009249897
PSMF1	0.00924749
NBPF14	0.009247105
ADH1A	0.009244859
TSN	0.0092422385
CDC16	0.009240487
DGCR6L	0.009239508
DLGAP4	0.009238801
CFAP77	0.009235174
TSR3	0.009234869
RHPN2	0.009233198
RHAG	0.009232689
ACBD6	0.009232282
B3GNT2	0.00923087
WDFY1	0.009229009
PRSS12	0.009227508
DSEL	0.009222823
SLC50A1	0.009215111
PIAS2	0.00921436
RND1	0.009211665
ZYG11B	0.009204701
ELP2	0.009201333
CDO1	0.009192207
STK25	0.009191127
SCLT1	0.009189532
GATA6	0.009189036
UFSP2	0.009182969
TTYH2	0.009172043
STAT2	0.009172036
PDPK1	0.009170241
TXNDC15	0.009164852
DEPDC7	0.009161957
SMARCD2	0.009150553
LTN1	0.009148058
DAP3	0.009147804
DEDD2	0.009144946
TIPRL	0.009144551
SSH1	0.009143926
CBFA2T3	0.009139789
LYSMD2	0.009133769
CHST2	0.0091277035
MTMR12	0.0091275275
ZNF462	0.009124745
SLC22A18	0.009123719
ANKIB1	0.009115674
CPNE8	0.009114471
RNF187	0.009111909
GBE1	0.009106073
TEX264	0.009103522
DENND1B	0.009094887
USP4	0.009091024
ENTPD4	0.009087166
SP1	0.009084394
INTS10	0.009084111
TWISTNB	0.009080749
LRRC8C	0.009079102
KANSL1L	0.00907891
FITM1	0.009074944
OPA1	0.009074394
ARL16	0.009069256
HELB	0.009068391
FUCA2	0.009067582
DIDO1	0.009065193
VPS8	0.009060728
ROGDI	0.009058807
ALAS1	0.009057231
BTBD6	0.009056635
HYI	0.0090540135
UHRF1	0.009052662
MAST3	0.009051751
PAX5	0.009050855
BBIP1	0.009046065
TMEM223	0.009044267
UCHL3	0.009043547
KDM4C	0.009041707
HIST1H2AJ	0.009040967
BLOC1S2	0.009038311
UBR4	0.009036429
BPI	0.009033622
C1orf87	0.0090264315
RLF	0.009026081
ZHX1	0.009023656
TOPBP1	0.009011291
RARS	0.009010984
DIAPH3	0.009009546
ITGA3	0.009008524
TSPAN5	0.009005564
PRAF2	0.009005386
CDCA7	0.009002761
ECM2	0.009001519
CKAP5	0.008998778
HSD17B2	0.008997761
RRP15	0.008997258
DRG1	0.008996943
OTUD7B	0.008991866
A1BG	0.008991068
C2orf73	0.0089829685
SLC37A1	0.008970359
PSRC1	0.00896978
FRMD4A	0.008968002
DEXI	0.008966739
TTC1	0.008942608
SCO1	0.008935556
NDC80	0.008934682
SLC25A46	0.008933264
ULK1	0.00893169
TSKU	0.0089291595
TNFRSF10B	0.0089213755
FKBP1B	0.008910735
KIF16B	0.008896213
C4orf47	0.008891452
RALA	0.008888252
TTC9	0.008888082
PRKAB2	0.008888028
SLU7	0.008883848
ANKH	0.008880478
LRWD1	0.008876381
GLYR1	0.008874356
SERPINA10	0.008872895
OSGEP	0.008871228
CDK16	0.008866908
SLC12A7	0.008852303
PRKX	0.008844382
TNNC2	0.008842676
KIAA1841	0.008841738
TRAK2	0.008831395
PWP1	0.008830852
RWDD4	0.00882602
SLC35E3	0.00882529
NOX4	0.008823268
NCEH1	0.00882235
TRIM31	0.008821722
WASF1	0.008818782
TEK	0.008810023
CDC73	0.008798806
HPS1	0.0087960465
HIC1	0.008793686
SBNO1	0.008790532
PGPEP1	0.008788901
G6PC3	0.008786488
ZNF165	0.008784402
FAM126A	0.008779965
FAM20A	0.008777609
C11orf1	0.008773572
HPRT1	0.008773012
TYK2	0.008772722
EDEM3	0.008766002
PLCB1	0.008754923
NUP210	0.008752923
TNS3	0.00874653
CHST6	0.008744185
SYNJ2BP	0.008743165
ZFP91	0.008742246
DPM2	0.008739737
CLUH	0.008736697
COL9A2	0.008736406
KRT72	0.008729926
BTN3A1	0.008729186
CDC27	0.0087226825
BLM	0.008720123
FLRT3	0.0087169185
EPPIN	0.008716117
DIS3	0.008712812
TRAPPC3	0.008710687
MED15	0.008699346
DHX30	0.008699338
ZCCHC7	0.008698933
POU3F4	0.008697841
PDCL3	0.008697772
MRPL45	0.008692554
WDR11	0.008688966
DCUN1D5	0.008686199
THRA	0.008686159
GNL1	0.008685188
XK	0.008683856
SPC25	0.008673385
GSTM5	0.008664151
TNFRSF25	0.0086581595
KIF19	0.008655662
FAM89A	0.008654733
ARHGEF16	0.008650452
ULK4	0.008645516
HOXB2	0.008639957
AGAP3	0.008639927
SUPT20H	0.008639169
CALCOCO1	0.008638986
CDC37L1	0.008630382
SIT1	0.008630183
PRPF19	0.008627704
YAF2	0.008627285
CENPT	0.008622261
NOB1	0.008618852
SMNDC1	0.008616495
KISS1	0.008615831
NAALADL1	0.008599882
PSPC1	0.008598739
ITGB1BP2	0.008598309
PRKRA	0.008598305
SF3A2	0.008596337
IREB2	0.008590511
HLA-DQA2	0.008589711
ADRA1A	0.008586236
ADA	0.00858114
SLC18A2	0.00857942
TP53BP1	0.008571382
DENND2C	0.008569361
NAA15	0.00856742
SACM1L	0.008567175
FLT3LG	0.008565174
IRF7	0.008564283
PCGF2	0.008561659
NMB	0.008560694
ATG101	0.008551134
TMEM14A	0.0085491445
RAB20	0.008548604
COPS5	0.0085315835
CYP4X1	0.008531543
ZDHHC1	0.008530438
EFHC2	0.008528775
TYW3	0.008528397
LAMC2	0.008527323
WDR61	0.008524346
CPB1	0.008521004
SLC29A1	0.008519506
DCTN1	0.0085118795
ECT2L	0.008508739
KLK13	0.008508145
SAMD4A	0.008506564
VEPH1	0.008504167
HSD11B2	0.008500612
PML	0.008498275
RBCK1	0.0084907925
CCDC141	0.008488891
TMX1	0.008485497
SIGMAR1	0.0084846765
RPP21	0.008480636
PNPLA4	0.008477364
ARMCX2	0.00847271
PLXNA2	0.0084703015
LRRC71	0.008469699
SLFN11	0.0084693255
MAD2L1BP	0.008469132
GALE	0.008466258
NFU1	0.008463365
CCDC125	0.008462467
ZBTB8OS	0.008460978
PIK3C2B	0.00846007
TRIAP1	0.008459208
PUS1	0.008453092
TMPRSS2	0.008446408
PRLR	0.008444753
YEATS4	0.008444034
THAP2	0.008441311
TTC21B	0.008438263
MAP3K14	0.008436089
XIRP1	0.00843597
TOPORS	0.008431309
FGGY	0.008424209
WIPI2	0.008423375
ARHGAP1	0.008423205
CRTC3	0.008421122
ING1	0.008420476
PFKM	0.008417323
CASP8AP2	0.00841647
TBC1D10A	0.008414559
CNOT4	0.008412028
CD33	0.008409133
UNC119	0.008408303
ARHGAP35	0.008407544
TMEM18	0.008404398
SYT8	0.008399507
C6orf89	0.008399474
CCDC112	0.008389287
TMEM127	0.008387736
CFAP69	0.008387062
SRP68	0.008386165
FGF14	0.008375647
GDF10	0.0083722025
NHLRC2	0.008372084
ADAM12	0.00836715
CXCR6	0.008366381
RBM22	0.008362181
ZDHHC21	0.008361332
HOXC6	0.008359465
COA5	0.008358307
FIGN	0.008358172
PRPF3	0.008357516
INAFM1	0.008357206
CENPN	0.008354676
HCFC1	0.008353616
ZDHHC12	0.0083499
NSUN7	0.00834727
MOSPD2	0.008346828
CORIN	0.008346676
SLC22A11	0.008344155
ATP13A1	0.008341907
IST1	0.008339992
NFYB	0.008339197
ANKRD18A	0.008337915
MARCH10	0.008337812
SLC35F5	0.008337446
TDRD3	0.008335417
RAB5A	0.008335274
RPP30	0.008332327
ZDHHC3	0.008329564
LRP12	0.008328439
NPC1	0.008323162
CADPS2	0.008321502
SNX7	0.008313104
PTPRN2	0.008309297
PHAX	0.00830819
EPHA4	0.008304047
TPD52L2	0.008301768
NT5C2	0.0082991915
PIKFYVE	0.0082968725
PHTF1	0.008296459
ARFGEF2	0.008296419
CTLA4	0.008294683
PPP1R9A	0.008293347
ATP2C2	0.008286559
UBE2V1	0.008285789
CSE1L	0.008282832
HPS4	0.008281684
CCDC189	0.008275999
PLEKHA3	0.008275196
ZBP1	0.008272722
GABPB1	0.008271605
MAPKAPK3	0.008270469
NUDT22	0.008266863
KMT5B	0.008264511
ADAMTSL4	0.008261494
MTERF4	0.0082598245
TSPAN12	0.0082534095
INO80D	0.008250713
SMPD1	0.008243746
PEMT	0.008243199
ORC4	0.008238197
ACLY	0.008234882
PADI2	0.00822536
APOOL	0.008221066
TTPA	0.00821977
RPA1	0.008216024
RAD50	0.008210807
BARD1	0.008207052
RCOR3	0.0082067745
MPPED2	0.008203555
ZNF37A	0.008198108
PLCL2	0.008197827
RELA	0.008191974
UHRF1BP1L	0.008186777
AIDA	0.008185899
DAPK2	0.008185891
ZSCAN18	0.008185764
CHMP6	0.008171288
PLK1	0.008169441
ICA1L	0.008161878
REV1	0.008161431
FPR3	0.008160864
TMEM70	0.00815966
ESCO1	0.008150243
CABIN1	0.008146552
PNPO	0.008139214
IGSF8	0.008124513
SHE	0.00812033
ZMYM4	0.008112402
CHERP	0.008099036
KMT2B	0.008095736
UBE2Q2	0.008090937
OGDH	0.008089277
NUP62	0.008087089
PPOX	0.008081628
LATS2	0.008079391
USP38	0.008076049
FKBP9	0.008074329
HAP1	0.008069959
SIK3	0.008066587
HMBS	0.008063757
LY75	0.008062536
ING4	0.008060571
GALNT10	0.008060412
GORASP2	0.008058715
TMEM50B	0.008056837
CLRN3	0.008055685
MREG	0.008054169
TRAM2	0.008053705
ADCY7	0.008047761
EGR2	0.008047459
